position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
233,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",r3OqdytSlio,2023-08-31T19:07:20Z,"2023-08-31 19:07:20","Your Child with Disabilities is Turning 18","This on-demand virtual class is for parents and caregivers of youth in their late teens who will need ongoing support as adults or help with legal decision-making. Attorneys from the Washington Medical-Legal Partnership present information about legal guardianship, durable power of attorney, supported decision making, and conservatorship. Was this class helpful? Please share your feedback by taking our short class survey: https://forms.office.com/pages/responsepage.aspx?id=Yz5pn55e7UyYpIqyj50MLcgiL1m009hIkIetMEKTBolUNTU3T001TDlMTlQ2TzdYT0tVU1pXVUI4QS4u For more information: https://www.seattlechildrens.org/health-safety/classes-events/child-disabilities-turning-18/","guardianship,durable power of attorney,supported decision making,conservatorship",29,"Nonprofits & Activism","Health,Knowledge",PT1H1M26S,86,2d,hd,false,,en,,,,,,1364,9,,0,0
234,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",Et6xUNbuhHc,2023-08-31T18:42:46Z,"2023-08-31 18:42:46","Inequities in Pulse Oximetry: Understanding the Limitations and Taking Action","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Pulmonary Medicine,OximetryPediatric",29,"Nonprofits & Activism","Health,Knowledge",PT51M29S,3089,2d,hd,false,,en,https://i.ytimg.com/vi/Et6xUNbuhHc/maxresdefault.jpg,,,,,205,0,,0,0
235,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",YKcXlbRivvQ,2023-08-31T18:32:35Z,"2023-08-31 18:32:35","Servicio Conmemorativo Anual (Annual Memorial 2023)","Recordando y Rindiendo Homenaje a Nuestros Queridos Hijos Canciones: Yo te extranare by Cielo","Servicio conmerativo,Servicio anual,Seattle Children's",29,"Nonprofits & Activism",Religion,PT40M28S,2428,2d,hd,false,,en,https://i.ytimg.com/vi/YKcXlbRivvQ/maxresdefault.jpg,,,,,72,1,,0,0
236,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",9TrKL4V7hg0,2023-08-31T18:31:52Z,"2023-08-31 18:31:52","An Approach to the Hair and Scalp Exam in Pediatric Patients with Textured Hair","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","pediatric dermatologypediatric grand rounds",29,"Nonprofits & Activism","Health,Knowledge",PT50M59S,3059,2d,hd,false,,en,https://i.ytimg.com/vi/9TrKL4V7hg0/maxresdefault.jpg,,,,,215,3,,0,0
237,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",DhaQ_366m0o,2023-08-21T16:49:15Z,"2023-08-21 16:49:15","Updates on Pediatric Toxicology","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Pediatric Toxicology",29,"Nonprofits & Activism","Health,Knowledge",PT53M2S,3182,2d,hd,false,,en,https://i.ytimg.com/vi/DhaQ_366m0o/maxresdefault.jpg,,,,,793,9,,0,0
238,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",Bdy-tgyB1mQ,2023-08-21T16:48:19Z,"2023-08-21 16:48:19","Madrid es no Tener Nada y Tenerlo Todo: A Sabbatical in Two Parts","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Pediatric Sabbatical,Nephrology",29,"Nonprofits & Activism","Health,Society",PT59M50S,3590,2d,hd,false,,en,https://i.ytimg.com/vi/Bdy-tgyB1mQ/maxresdefault.jpg,,,,,159,0,,0,0
239,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",HjttFXdKg_M,2023-08-21T16:46:44Z,"2023-08-21 16:46:44","Curing Childhood Cancer-Strategies to Address Global Inequities in Childhood Cancer Care","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","childhood cancer,provider grand rounds,seattle children's",29,"Nonprofits & Activism","Health,Society",PT57M16S,3436,2d,hd,false,,en,https://i.ytimg.com/vi/HjttFXdKg_M/maxresdefault.jpg,,,,,138,0,,0,0
240,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",eF0eCly_L-8,2023-08-04T18:55:27Z,"2023-08-04 18:55:27","Programa de cáncer para adolescentes y adultos jóvenes de Seattle Children's","Como adulta de 19 años, Faye, una ávida nadadora y estudiante de primer año de la universidad, fue diagnosticada con leucemia. Ella eligió ser tratada en Seattle Children's, donde expertos reconocidos internacionalmente tratan los cánceres más difíciles. Faye considera que esta es la mejor decisión de su vida. Ahora está en remisión y de vuelta a la natación y la escuela. Alrededor de un tercio de los pacientes con cáncer en Seattle Children's son adolescentes o adultos jóvenes de 20 años. Obtenga información sobre el Programa de cáncer para adolescentes y adultos jóvenes. https://www.seattlechildrens.org/clinics/cancer/services/adolescent-young-adult-program","Dr. Shireen Ganapathi,Dr. Tyler Ketterl,Fred Wilkinson,Seattle Children's,Cáncer Aya,Cáncer en adultos jóvenes,Adolescentes y adultos jóvenes con cáncer,Adolescentes con cáncer,Pacientes con cáncer de Aya,Programa aya,Mes de Concientización sobre el Cáncer Infantil,oncología de adultos,sobrevivientes de cáncer de adultos jóvenes,Apoyo para adultos jóvenes contra el cáncer,paciente con cáncer,paciente aya,hospital aya",29,"Nonprofits & Activism","Health,Society",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/eF0eCly_L-8/maxresdefault.jpg,,,,,133,0,,0,0
241,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",cL6PiDfhOJQ,2023-08-02T23:46:34Z,"2023-08-02 23:46:34","Diversity Supplement Lunch & Learn 7.26.23","The NIH Diversity Supplement is a funding opportunity for underrepresented students and trainees in the biomedical and health sciences. The goal of the Seattle Children’s Diversity Supplement Connections Program is to increase the use of NIH Diversity Supplements by matching candidates with principal investigators with eligible studies. This virtual lunch and learn was hosted in partnership with the Fred Hutchinson Cancer Center. Please reach out to DSConnections@seattlechildrens.org with any questions.","diversity supplement,research training,funding opportunity,NIH diversity supplement",29,"Nonprofits & Activism","Health,Knowledge",PT54M44S,3284,2d,hd,false,,en,,,,,,142,3,,0,0
242,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",W2KWeFb0Wt0,2023-08-02T22:59:27Z,"2023-08-02 22:59:27","Seattle Children's Adolescent and Young Adult Cancer Program","As a 19-year-old adult, Faye, an avid swimmer and college freshman, was diagnosed with leukemia. She chose to be treated at Seattle Children’s where internationally recognized experts treat the toughest cancers. Faye considers this the best decision of her life. She is now in remission and back to swimming and school. About a third of patients with cancer at Seattle Children’s are teens or young adults into their 20s. Learn about the Adolescent and Young Adult Cancer Program. https://www.seattlechildrens.org/clinics/cancer/services/adolescent-young-adult-program","aya cancer,cancer in young adults,adolescent and young adults with cancer,young adult cancer,teens with cancer,aya cancer patients,aya care,aya center,aya program,aya hospital,teen cancer,young adults with cancer,young adult cancer survivors,adult oncology,young adult cancer support,aya patients,teenagers with cancer,Seattle Children's cancer,Dr. Shireen Ganapathi,Dr. Tyler Ketterl,Fred Wilkinson,Seattle Children's,Childhood Cancer Awareness Month",29,"Nonprofits & Activism","Health,Knowledge",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/W2KWeFb0Wt0/maxresdefault.jpg,,,,,289,6,,0,0
243,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",tND8DLNkdkw,2023-07-28T20:13:02Z,"2023-07-28 20:13:02","Take 5 When You're Overwhelmed or Frustrated","Being a parent or caregiver isn't easy, especially now! Learn how to ""take 5"" and who to call for support.","Seattle Children's",29,"Nonprofits & Activism",Health,PT1M1S,61,2d,hd,false,,en,,,,,,155,1,,0,0
244,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",S-2E-wz8f6M,2023-07-28T16:48:10Z,"2023-07-28 16:48:10","Meet Faye: Most advanced leukemia treatments and innovative clinical trials in the PNW for AYAs","As a 19-year-old adult, Faye, an avid swimmer and college freshman, was diagnosed with leukemia. She chose to be treated at Seattle Children’s where internationally recognized experts treat the toughest cancers. Faye considers this the best decision of her life. She is now in remission and back to swimming and school. About a third of patients with cancer at Seattle Children’s are teens or young adults into their 20s. Learn about the Adolescent and Young Adult Cancer Program. https://www.seattlechildrens.org/clinics/cancer/services/adolescent-young-adult-program","aya cancer,cancer in young adults,adolescent and young adults with cancer,young adult cancer,teens with cancer,aya cancer patients,young people with cancer,aya care,aya center,aya program,aya hospital,teen cancer,young adults with cancer,young adult cancer survivors,adult oncology,young adult cancer support,aya patients,teenagers with cancer,Seattle Children's cancer,Dr. Shireen Ganapathi,Dr. Tyler Ketterl,Fred Wilkinson,Seattle Children's",29,"Nonprofits & Activism","Health,Knowledge",PT4M16S,256,2d,hd,false,,en,https://i.ytimg.com/vi/S-2E-wz8f6M/maxresdefault.jpg,,,,,1490,10,,0,0
245,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",a0FzkUUKGSE,2023-07-28T16:47:37Z,"2023-07-28 16:47:37","Meet Faye - Giving","As a 19-year-old adult, Faye, an avid swimmer and college freshman, was diagnosed with leukemia. She chose to be treated at Seattle Children’s where internationally recognized experts treat the toughest cancers. Faye considers this the best decision of her life. She is now in remission and back to swimming and school. About a third of patients with cancer at Seattle Children’s are teens or young adults into their 20s. Learn about the Adolescent and Young Adult Cancer Program. https://www.seattlechildrens.org/clinics/cancer/services/adolescent-young-adult-program","aya cancer,cancer in young adults,adolescent and young adults with cancer,young adult cancer,teens with cancer,aya cancer patients,aya care,aya center,aya program,aya hospital,teen cancer,young adult cancer survivors,adult oncology,young adult cancer support,aya patients,teenagers with cancer,Seattle Children's cancer,Dr. Shireen Ganapathi,Dr. Tyler Ketterl,Fred Wilkinson,Seattle Children's,giving,Childhood Cancer Awareness Month",29,"Nonprofits & Activism","Health,Knowledge",PT4M24S,264,2d,hd,false,,en,https://i.ytimg.com/vi/a0FzkUUKGSE/maxresdefault.jpg,,,,,313,0,,0,0
246,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",n6QvQohvhz0,2023-07-27T22:41:49Z,"2023-07-27 22:41:49","Cómo irrigar la vía intravenosa central (How to Flush Your Child's Central Line)","How to Flush Your Child’s Central Line – Spanish Cómo irrigar la vía intravenosa central Instrucciones paso a paso sobre cómo irrigar y sellar una vía intravenosa central (catéter venoso central). Irrigar es cuando se empuja solución salina por la vía intravenosa central. Un sellado es cuando se administra heparina o un medicamento similar en la vía intravenosa central, cuando no está en uso, antes de cerrar la pinza. https://www.seattlechildrens.org/clinics/cancer/patient-family-resources/ English video: https://youtu.be/GWnV8z8fkcQ","catéter venoso central,línea central,el cambio de tapa,Hickman,PICC,BroviacKey words for flushing video: catéter venoso central,solución de heparina,BroviacKey words for dressing change video: catéter venoso central,cambiar el apósito,Broviac",29,"Nonprofits & Activism","Health,Knowledge",PT4M29S,269,2d,hd,true,,en,https://i.ytimg.com/vi/n6QvQohvhz0/maxresdefault.jpg,,,,,802,2,,0,0
247,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",a-osyZqr8W8,2023-07-27T22:41:47Z,"2023-07-27 22:41:47","Cómo cambiar el apósito con clorhexidina de un catéter intravenoso central (Central Line Dressing)","How to Change Your Child’s Central Line Dressing with Chlorhexidine (CHG) – Spanish Cómo cambiar el apósito con clorhexidina de un catéter intravenoso centralCambio de apósito de un catéter intravenoso central con clorhexidina: preparación de la superficie de trabajo, cómo quitar el apósito viejo, colocarse los guantes estériles, limpiar la piel alrededor del catéter y colocar el nuevo apósito. https://www.seattlechildrens.org/clinics/cancer/patient-family-resources/ English video: https://youtu.be/YRWzWAUOskc","catéter venoso central,línea central,el cambio de tapa,Hickman,PICC,BroviacKey words for flushing video: catéter venoso central,solución de heparina,BroviacKey words for dressing change video: catéter venoso central,cambiar el apósito,Broviac",29,"Nonprofits & Activism","Health,Knowledge",PT8M24S,504,2d,hd,true,,en,https://i.ytimg.com/vi/a-osyZqr8W8/maxresdefault.jpg,,,,,1504,5,,0,0
248,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",aCP6MWE_Dxg,2023-07-27T22:41:45Z,"2023-07-27 22:41:45","Cómo cambiar la tapa de la línea central (How to Change the Cap on Your Child's Central Line)","How to Change the Cap on Your Child’s Central Line – Spanish Cómo cambiar la tapa de la línea central Instrucciones paso a paso para cambiar la tapa en una línea central (catéter venoso central). La tapa es importante para mantener la línea sellada entre usos. https://www.seattlechildrens.org/clinics/cancer/patient-family-resources/ English video: https://www.youtube.com/watch?v=dviBswYIr_Y","catéter venoso central,línea central,el cambio de tapa,Hickman,PICC,BroviacKey words for flushing video: catéter venoso central,solución de heparina,BroviacKey words for dressing change video: catéter venoso central,cambiar el apósito,Broviac",29,"Nonprofits & Activism",Health,PT5M4S,304,2d,hd,true,,en,https://i.ytimg.com/vi/aCP6MWE_Dxg/maxresdefault.jpg,,,,,369,0,,0,0
249,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",dGZpOMG0eJE,2023-07-26T20:34:49Z,"2023-07-26 20:34:49","Más que vale la pena","Nuestra investigación no solo está superando las probabilidades, sino que las está cambiando. Encuentre un ensayo clínico que podría cambiarlo todo.","Research,clinical trials,Seattle Children's clinical trials,trial,Seattle Children's Research Institute,research institute",29,"Nonprofits & Activism","Health,Society",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/dGZpOMG0eJE/maxresdefault.jpg,,,,,138,0,,0,
250,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",Wg2Ya7fgPlQ,2023-07-26T20:33:36Z,"2023-07-26 20:33:36","More Than Worth It - English","Our research isn't just beating the odds, it's changing them. Find a clinical trial that could change everything.","Research,clinical trials,Seattle Children's clinical trials,trial,Seattle Children's Research Institute,research institute",29,"Nonprofits & Activism","Health,Knowledge",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/Wg2Ya7fgPlQ/maxresdefault.jpg,,,,,184,0,,0,
251,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",eqblpAmhzoQ,2023-07-25T21:19:57Z,"2023-07-25 21:19:57","2023 Gastroenterology and Hepatology Division Head Fellowship Recruitment","This video is of the Gastroenterology and Hepatology Division Chief sharing information regarding Seattle Children's Hospital and Seattle to potential fellowship applicants.",,29,"Nonprofits & Activism","Health,Society",PT7M4S,424,2d,hd,false,,en,https://i.ytimg.com/vi/eqblpAmhzoQ/maxresdefault.jpg,,,,,254,1,,0,0
252,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",Fw49EXQfYh0,2023-07-21T15:10:13Z,"2023-07-21 15:10:13","Conversations about Autism | Framing Your Definitions of Success","Conversations About Autism is a series of 60-minute live-streamed sessions created for providers and caregivers of children with autism who wish to better understand the autism spectrum disorder. In this session we will be joined by a panel of Autistic self-advocates and parents of loved ones with autism. The panel will share thoughts and lived-experiences around how they define success based on their own unique strengths, barriers, challenges and skills. If you have ever wondered what “success” might look like for your autistic child in a society who so often define success through a narrow definition, join us and be a part of the conversation. Have feedback for us? We would love to hear from you! Here is the updated link: https://bit.ly/3IpPXjE or email us at conversationsaboutautism@seattlechildrens.org.",,24,Entertainment,"Health,Society",PT1H54S,54,2d,hd,false,,en,,,,,,1798,13,,0,0
253,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",gQmwIUvgPY8,2023-07-17T22:24:46Z,"2023-07-17 22:24:46","Pediatric Epilepsy Disorders CME","Educational CME given by Ghayda Mirzaa M.D. For more Physician Relations CME videos: https://www.youtube.com/playlist?list=PLjvfRtcMhn4PCd3u-NltWrOJvaELU19xE","Epilepsy,Genetic diagnostics,research",29,"Nonprofits & Activism","Health,Knowledge",PT1H2M17S,137,2d,hd,false,,en,https://i.ytimg.com/vi/gQmwIUvgPY8/maxresdefault.jpg,,,,,1441,13,,0,0
254,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",IL117zfo36Q,2023-07-10T19:40:25Z,"2023-07-10 19:40:25","Project Search Graduation Testimonial Video","The Marcomm team helped us with editing a video of various employee's discussing their experience supporting Project Search.","Project Search,Seattle Children's,Seattle Public Schools",29,"Nonprofits & Activism",Knowledge,PT10M56S,656,2d,hd,false,,en,,,,,,302,2,,0,0
255,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",FHCbYmrOQu0,2023-06-30T19:37:58Z,"2023-06-30 19:37:58","Feeling Safe, Seen and Valued: The Impact of Relationships to Transform Well Child Care","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Well Child CareSeattle Children'sProvider Grand Rounds",29,"Nonprofits & Activism","Health,Knowledge",PT57M1S,3421,2d,hd,false,,en,https://i.ytimg.com/vi/FHCbYmrOQu0/maxresdefault.jpg,,,,,440,2,,0,0
256,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",QGm-J4cFMMQ,2023-06-30T19:37:57Z,"2023-06-30 19:37:57","An Update on Congenital Hand Anomalies","Provider Grand Rounds 6.22.23 For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Pediatric Grand RoundsCongenital Hand Anomalies",29,"Nonprofits & Activism","Health,Knowledge",PT48M14S,2894,2d,hd,false,,en,,,,,,892,18,,0,0
257,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",GhaPgDfYBBM,2023-06-30T19:37:54Z,"2023-06-30 19:37:54","When Medications Aren’t Enough: Epilepsy Surgery in Children","Provider Grand Rounds Pediatric Epilepsy Surgery For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Provider Grand RoundsPediatric Epilepsy Surgery",29,"Nonprofits & Activism","Health,Knowledge",PT1H20S,20,2d,hd,false,,en,https://i.ytimg.com/vi/GhaPgDfYBBM/maxresdefault.jpg,,,,,211,3,,0,0
258,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",9h44_HI7yAQ,2023-06-30T18:40:30Z,"2023-06-30 18:40:30","TACT Study Testimonial","Dr. Jason Mendoza interviews Nicole, a parent of a childhood cancer survivor. For more information about the TACT study, contact us at inreach@seattlechildrens.org or at (206)-884-1356.","TACT,cancer,survivor,parent,research,testimonial,study,physical activity",29,"Nonprofits & Activism","Health,Knowledge",PT4M8S,248,2d,hd,false,,en,https://i.ytimg.com/vi/9h44_HI7yAQ/maxresdefault.jpg,,,,,63,3,,0,0
259,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",3c-Eavoypj0,2023-06-16T17:45:17Z,"2023-06-16 17:45:17","Global Pediatric HIV: Diagnosis, Neurodevelopment, and Transition to Adult Care - Global WAcH","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","global epidemiology of pediatric HIV HIV careGrand Rounds",29,"Nonprofits & Activism","Health,Knowledge",PT55M11S,3311,2d,hd,false,,en,https://i.ytimg.com/vi/3c-Eavoypj0/maxresdefault.jpg,,,,,950,6,,0,0
260,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",C8oKs7x8LFg,2023-06-08T21:41:17Z,"2023-06-08 21:41:17","Jóvenes con discapacidades cumplen 18 años","La abogada Kate Laner habla sobre los beneficios públicos y la toma de decisiones legales para los jóvenes que se acercan a la edad adulta y que necesitarán apoyo continuo. Traído a usted por la Asociación Médico-Legal de Washington. para más información: https://www.seattlechildrens.org/health-safety/classes-events/legal-transitions-to-adulthood/","la tutela,DDA,SSI,apoyo a la discapacidad,beneficios,decisión legal",29,"Nonprofits & Activism","Health,Society",PT2H1M19S,79,2d,hd,false,,en,https://i.ytimg.com/vi/C8oKs7x8LFg/maxresdefault.jpg,,,,,265,0,,0,0
261,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",tE83-ntZb14,2023-06-08T21:29:38Z,"2023-06-08 21:29:38","Food Allergy Prevention – It’s Nuts! - William E. Pierson Allergy Lecture","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Food Allergy",29,"Nonprofits & Activism","Health,Knowledge",PT1H2M31S,151,2d,hd,false,,en,https://i.ytimg.com/vi/tE83-ntZb14/maxresdefault.jpg,,,,,504,4,,0,0
262,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",pbrh9lQ40j4,2023-06-08T21:29:36Z,"2023-06-08 21:29:36","Responding to Crisis in Youth Eating Disorders: Innovative Solutions and Opportunities","Provider Grand Rounds For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Seattle Children'sGrand RoundsEating Disorders",29,"Nonprofits & Activism","Health,Society",PT1H1M52S,112,2d,hd,false,,en,https://i.ytimg.com/vi/pbrh9lQ40j4/maxresdefault.jpg,,,,,188,1,,0,0
263,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",BJwfHVA2dX0,2023-06-08T21:25:01Z,"2023-06-08 21:25:01","Evidence-Based Practices for Addressing Child and Adolescent Latinx Mental Health","Construct individualized care strategies for caring for Spanish-speaking and Latinx populations. For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","Latinx,mental health",29,"Nonprofits & Activism","Health,Knowledge",PT1H21S,21,2d,hd,false,,en,https://i.ytimg.com/vi/BJwfHVA2dX0/maxresdefault.jpg,,,,,496,3,,0,0
264,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",JGrGFQTcbOw,2023-06-08T21:24:59Z,"2023-06-08 21:24:59","Nursing Grand Rounds: Tracheostomy Safety and Education for Caregivers-Safe Care at Home","Summarize tracheostomy safety and education for caregivers. For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","tracheostomy care,tracheostomy safety",29,"Nonprofits & Activism","Health,Knowledge",PT48M36S,2916,2d,hd,false,,en,https://i.ytimg.com/vi/JGrGFQTcbOw/maxresdefault.jpg,,,,,776,2,,0,0
265,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",Z6qLT2lyr4w,2023-06-08T19:27:44Z,"2023-06-08 19:27:44","Psychiatry Grand Rounds Clinical and Research Projects Postdoctoral Presentation","Clinical and Research Projects Presented by the UW Psychology Postdoctoral Fellows. For more information: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/psychiatry/","Autism DBT,Telehealth Support for Caregivers of Autistic Children,SELFI Program,Neuropsychology,Reading and Support Language Developmen,Disruptive Behavior Crisis Clinic,Modified Positive Pediatric Behavior Interventions,Seattle Children's",29,"Nonprofits & Activism","Health,Knowledge",PT1H26M14S,1574,2d,hd,false,,en,https://i.ytimg.com/vi/Z6qLT2lyr4w/maxresdefault.jpg,,,,,227,2,,0,0
266,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",CwAQAHsXVxQ,2023-06-07T18:07:51Z,"2023-06-07 18:07:51","Epilepsy Surgery in Children","Learn more about surgical options for patients with intractable epilepsy and hear from a patient family about their journey with epilepsy surgery. Objectives: Learn how to identify intractable epilepsy in children; understand the importance of early intervention; identify surgical approaches for epilepsy in children; and understand epilepsy surgery outcomes in children.","epilepsy,neurosurgery,epilepsy surgery,brain surgery",29,"Nonprofits & Activism","Health,Knowledge",PT1H1M23S,83,2d,hd,false,,en,https://i.ytimg.com/vi/CwAQAHsXVxQ/maxresdefault.jpg,,,,,1505,30,,0,0
267,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",L8PlzWsB2Tw,2023-06-02T17:18:19Z,"2023-06-02 17:18:19","Cuidados después de una cirugía testicular y de hernia","Este video cubre cómo cuidar a su hijo después de la cirugía para testículos que no han descendido, hernias e hidroceles (escrotos inflamados) incluye: - cuidado de heridas - cicatrización de heridas - cuándo llamarnos. Tenga en cuenta que habrá imágenes de heridas sanando en este video. https://www.seattlechildrens.org/clinics/urology/patient-family-resources/","cirugía para testículos que no han descendido,hernias e hidroceles (escrotos inflamados),Spanish,Espanol,testicular surgery,hernia surgery",29,"Nonprofits & Activism","Health,Knowledge",PT3M43S,223,2d,hd,true,,en,https://i.ytimg.com/vi/L8PlzWsB2Tw/maxresdefault.jpg,,,,,19219,118,,0,0
268,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",WVsMJWv0ISg,2023-06-02T17:17:56Z,"2023-06-02 17:17:56","Cuidados para su niño después de una cirugía de pene","Este video cubre cómo cuidar a su hijo después de haber tenido una cirugía de pene (circuncisiones, ruptura o lesiones del pene, reparación de pene enterrado, corrección de arqueo del pene). Tenga en cuenta que habrá imágenes de heridas sanando en este video. Tomar en cuenta: YouTube le pedirá que confirme que tiene la edad adecuada para ver este video. https://www.seattlechildrens.org/clinics/urology/patient-family-resources/","circuncisiones,ruptura o lesiones del pene,reparación de pene enterrado,corrección de arqueo del pene,Spanish,Espanol",29,"Nonprofits & Activism","Health,Knowledge",PT6M16S,376,2d,hd,true,,en,https://i.ytimg.com/vi/WVsMJWv0ISg/maxresdefault.jpg,,,,,3204,31,,0,0
269,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",CgQdEb3xUv4,2023-06-02T17:17:22Z,"2023-06-02 17:17:22","Cómo administrar Diastat Medicamento rectal para detener las crisis epilépticas (Rectal Diastat)","Instrucciones paso a paso sobre cómo administrar diazepam rectal (Diastat), un medicamento de rescate para las crisis epilépticas que se administra por el recto. https://www.seattlechildrens.org/globalassets/documents/for-patients-and-families/pfe/pe3309s.pdf English video: https://youtu.be/lxj7ddcITgA","Diastat,Spanish,Espanol,epilépticas,administra por el recto,diazepam rectal,las crisis epilépticas",29,"Nonprofits & Activism",Health,PT6M53S,413,2d,hd,true,,en,https://i.ytimg.com/vi/CgQdEb3xUv4/maxresdefault.jpg,,,,,1685,8,,0,0
270,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",orPHq87P7wE,2023-05-31T18:21:57Z,"2023-05-31 18:21:57","Nursing Grand Rounds: Heart Failure","Summarize heart failure causes, symptoms, and applications of treatment. For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","heart failure",29,"Nonprofits & Activism","Health,Knowledge",PT57M25S,3445,2d,hd,false,,en,https://i.ytimg.com/vi/orPHq87P7wE/maxresdefault.jpg,,,,,449,1,,0,0
271,UC2UGslpLJ5LWVgpYM-u-bHw,"Seattle Children's",0wwqEJqml9o,2023-05-31T18:21:55Z,"2023-05-31 18:21:55","Nursing Grand Rounds: Developmental Disorders in Children - ADHD, OCD, and Learning Disorders","Summarize psychiatric and developmental disorders in children with focus on ADHD, OCD, and learning disorders. For more Grand Rounds: https://www.seattlechildrens.org/healthcare-professionals/education/grand-rounds/online/","OCD,ADHD,Learning disorders",29,"Nonprofits & Activism","Health,Knowledge",PT57M45S,3465,2d,hd,false,,en,https://i.ytimg.com/vi/0wwqEJqml9o/maxresdefault.jpg,,,,,1217,11,,0,0
