position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
67,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",VqeVyJNqfEM,2024-12-13T17:10:25Z,"2024-12-13 17:10:25","Patient Advocates for Low Dose CT Lung Cancer Screening | The Unit: Cancer","After finding a small nodule in her lung after a low-dose CT scan, Lorraine received surgery to remove the small lung cancer. She now encourages former smokers to ask for low-dose CT lung cancer screening to detect lung cancer before symptoms appear.","behind the scenes,cancer,day in the life,lung cancer,lung cancer doctor,lung cancer recovery,lung cancer surgery,oncology,pulmonology",27,Education,"Health,Knowledge",PT4M57S,297,2d,hd,true,,,,,,,,179,5,,0,0
68,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",HzRnxxR8WHI,2024-12-05T22:26:56Z,"2024-12-05 22:26:56","What is the Role of a Dietitian in Oncology? | The Unit: Cancer","Renee Stubbins, PhD, clinical oncology dietitian, shares how dietitians help patients deal with the nutritional impacts of cancer treatment, such as nausea, taste changes, difficulty swallowing and more, to help them maintain or gain weight as needed.","a day in the life dietician,a day in the life oncology,behind the scenes,cancer,dietician,hospital,oncology,oncology dietician,public health",27,Education,"Health,Knowledge",PT9M22S,562,2d,hd,true,,,,,,,,496,7,,0,1
69,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",i3tpnCI3vIU,2024-11-28T15:01:38Z,"2024-11-28 15:01:38","What Does a Genetic Counselor Do For Cancer Patients? | The Unit: Cancer","Follow Morgan Gutierrez as she works with cancer patients on genetic testing as an oncology genetic counselor.","behind the scenes,cancer,day in the life,day in the life genetic counselor,genetic counselor,genetic testing,hospital,oncology,oncology genetic counselor,oncology genetic testing,public health",27,Education,"Health,Knowledge",PT6M22S,382,2d,hd,true,,,,,,,,266,10,,0,0
70,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",2__sZpwhn0w,2024-11-25T17:26:29Z,"2024-11-25 17:26:29","What Does a Nurse Navigator Do For Cancer Patients? | The Unit: Cancer","Follow Sandra Alverson, MSN, RN, OCN, as she advocates for her patients in her role as a cancer nurse navigator.","behind the scenes,cancer,cancer nurse,cancer nurse behind the scenes,cancer nurse day in the life,care team,day in the life,day in the life nurse,hospital,nurse behind the scenes,nurse day in the life,nurse navigator,public health",27,Education,"Health,Society",PT8M21S,501,2d,hd,true,,,,,,,,987,18,,0,2
71,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",Fn8-WUHCFN4,2024-11-19T15:01:02Z,"2024-11-19 15:01:02","Understanding Spaceflight-Associated Neuro-Ocular Syndrome | Houston Methodist","Andrew Lee, MD, the Herb and Jean Lyman Centennial Chair in Ophthalmology, Blanton Eye Institute at Houston Methodist, discusses spaceflight-associated neuro-ocular syndrome (SANS) and the research to help astronauts’ vision during extended flights.","Dr. Andrew Lee,Houston Methodist Hospital,SANS,Texas Medical Center,astronaut,neuro ocular,neuro ophthalmology,ophthalmologist,ophthalmology,spaceflight,whiteboard",27,Education,"Health,Knowledge",PT5M6S,306,2d,hd,true,,,https://i.ytimg.com/vi/Fn8-WUHCFN4/maxresdefault.jpg,,,,,319,11,,0,0
72,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",XeGo5Wz9jcQ,2024-11-14T19:01:01Z,"2024-11-14 19:01:01","Treating and Preventing Ballet Injuries | Houston Methodist","As the official health care provider to the Houston Ballet, Houston Methodist physicians, athletic trainers, and staff treat and help prevent ballet injuries to keep dancers on stage performing at their highest level for seasons to come.","ballet,ballet injuries,dancer injuries,houston ballet,nutcracker,orthopedics,sports injuries,sports medicine",27,Education,"Health,Knowledge,Performing_arts",PT4M35S,275,2d,hd,true,,,,,,,,92,1,,0,0
73,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",TZb_VdBixDY,2024-11-12T15:12:50Z,"2024-11-12 15:12:50","Women in Surgery: How General Surgery Residency Has Changed for Women | Houston Methodist","Houston Methodist’s Chief Physician Executive, Shlomit Schaal, MD, PhD, MHCM, interviews Patrick R. Reardon, MD, FACS, chief of foregut & minimally invasive surgery, and surgical resident Connie Au, MD, about how general surgery training has changed for women in the past 40 years and what women can now expect during residency.","Dr. Pat Reardon,Dr. Shlomit Schaal,Houston Methodist,Houston Methodist Hospital,PGY3,Patrick Reardon,Texas Medical Center,Women in Surgery,medical student,minimally invasive surgery,surgeon,surgery,surgery resident",27,Education,"Health,Society",PT49M53S,2993,2d,hd,true,,,https://i.ytimg.com/vi/TZb_VdBixDY/maxresdefault.jpg,,,,,412,10,,0,0
74,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",IVU8QteXDLY,2024-11-07T21:31:37Z,"2024-11-07 21:31:37","Marine Gives Back After Surviving Colorectal Cancer | The Unit: Cancer","During a routine physical, Steven worried he may have a hemorrhoid. It was colorectal cancer. He shares his journey to cancer survivorship to help others when facing cancer.","behind the scenes,cancer,cancer surgeon,cancer survivor,cancer survivors,colon cancer,colorectal cancer,day in the life,hospital behind the scenes,oncological surgeon,oncology,colon surgery,rectal surgery",22,"People & Blogs","Health,Knowledge",PT6M27S,387,2d,hd,true,,,https://i.ytimg.com/vi/IVU8QteXDLY/maxresdefault.jpg,,,,,1207,12,,0,1
75,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",5pS3K1fD3f4,2024-10-31T15:50:33Z,"2024-10-31 15:50:33","What Are the Causes of Depression? | Houston Methodist","William Orme, PhD, a clinical psychologist with Houston Methodist, discusses the causes of depression along with how the condition affects your brain and physical health in the long term.","anxiety,anxiety causes,causes of depression,depression,depression causes,mental health,mental health awareness",27,Education,Health,PT1M57S,117,2d,hd,true,,,,,,,,64,1,,0,0
76,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",zheyVN9tNzg,2024-10-24T22:04:56Z,"2024-10-24 22:04:56","Is Depression Genetic? | Houston Methodist","William Orme, PhD, a clinical psychologist with Houston Methodist, discusses the role that genetics and our environment play in developing depression. He also discusses the differences between depression and anxiety.","anxiety,clinical psychology,depression,mental health,psychology",27,Education,"Health,Knowledge",PT1M48S,108,2d,hd,true,,,,,,,,121,4,,0,0
77,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",1gGak62lxNg,2024-10-17T20:30:55Z,"2024-10-17 20:30:55","The Effect of Anxiety on the Mind-Body Connection| Houston Methodist","William Orme, PhD, a clinical psychologist with Houston Methodist, shares how our mental health can affect our physical health and the toll mental health can take on our lives.","anxiety,anxiety and how it affects your body,anxiety symptoms,depression,depression symptoms,mental health,wellness",27,Education,Health,PT1M47S,107,2d,hd,true,,,,,,,,139,1,,0,0
78,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",YDMuhDbHnPw,2024-10-11T11:00:43Z,"2024-10-11 11:00:43","Journey Through Time: The Evolution of Hyponatremia Correction Rates","Hyponatremia is the most common electrolyte disorder and the rate at which sodium is corrected can have important implications for patients. This talk seeks to delineate why it is hard to determine optimal correction rates and the consequences of different rates. At the conclusion of this activity, the participant will be able to: - Understand evidence supporting the current guidelines for correction rates in hyponatremia. - Know the most recent evidence behind the controversies in correction rates - Recognize the implications and potential adverse effects associated with various correction rates. Harish Seethapathy, MD Asst. Professor of Medicine Mass General Hospital & Harvard Medical School","Houston Methodist Hospital,healthcare,public health,hyponatremia,hyponatremia correction rates",27,Education,"Health,Knowledge",PT48M39S,2919,2d,hd,false,en,en,https://i.ytimg.com/vi/YDMuhDbHnPw/maxresdefault.jpg,,,,,129,0,,0,0
79,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",IuKUCWEA69w,2024-10-10T21:33:28Z,"2024-10-10 21:33:28","When to Pay Attention to Anxiety | Houston Methodist","William Orme, PhD, a clinical psychologist with Houston Methodist, explains the relationship between anxiety and the fight-or-flight response, and when we should pay attention to anxiety symptoms.","anxiety,anxiety and depression,anxiety tips,clinical psychology,depression,mental health,therapy",27,Education,Health,PT1M38S,98,2d,hd,true,,,,,,,,51,3,,0,0
80,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",cxAh2DXEV1M,2024-10-10T21:21:38Z,"2024-10-10 21:21:38","Our hospitals are lighting up pink to show support for #breastcancerawareness month.",,,27,Education,"Health,Lifestyle_(sociology)",PT34S,34,2d,hd,false,en,en,https://i.ytimg.com/vi/cxAh2DXEV1M/maxresdefault.jpg,,,,,60,1,,0,0
81,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",WASPn6sNvtg,2024-10-09T23:00:18Z,"2024-10-09 23:00:18","Drone Video | Lighting Up Pink for Breast Cancer Awareness","In honor of Breast Cancer Awareness Month, our hospitals across Houston are lighting up pink to show our unwavering support for those affected by breast cancer. Watch stunning drone footage as we shine a light on the fight against breast cancer and stand together in raising awareness. Join us in spreading hope and supporting this important cause. #breastcancerawareness","breast cancer,breast cancer awareness,light it up pink",27,Education,Health,PT34S,34,2d,hd,false,,,,,,,,65,0,,0,0
82,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",rhqShl1Ux-E,2024-10-03T21:08:59Z,"2024-10-03 21:08:59","What Are 5 Symptoms of Anxiety? | Houston Methodist","William Orme, PhD, a clinical psychologist with Houston Methodist, explains anxiety symptoms and how someone can manage them.","anxiety,anxiety suggestions,anxiety treatment,clinical psychology,depression,mental health,psychologist and anxiety,psychology",27,Education,Health,PT1M29S,89,2d,hd,true,,,,,,,,44,1,,0,0
83,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",PUIfK0Xsf7Q,2024-09-26T21:36:48Z,"2024-09-26 21:36:48","Can Your Period Cause Anxiety and More Questions Answered | Houston Methodist","William Orme, PhD, a clinical psychologist with Houston Methodist, shares how menstruation can affect anxiety and mood, as well as how anxiety affects sleep and the connection between anxiety and ADHD. 0:00 Can your period cause anxiety? 0:42 Does your anxiety get worse at night? 1:38 Does ADHD cause anxiety?","adhd,adhd and anxiety,anxiety,anxiety and mental health,clinical psychology,depression,hormones and anxiety,menstrual cycle,mental health,psychology,women's health",27,Education,"Health,Knowledge",PT2M24S,144,2d,hd,true,,,,,,,,96,0,,0,0
84,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",bRuaPpgedMk,2024-09-24T11:00:38Z,"2024-09-24 11:00:38","Prostate Cancer: Risk Factors, Symptoms, Screening — What Men Need to Know","Prostate cancer has been referred to as both a silent killer and the silent man’s disease. Why? For one, many men don’t like talking or even thinking about it, since the disease affects sexual and urinary function. For another, there are no obvious early warning signs. So what should every man know about prostate cancer? When should you get screened for it? And what are the risk factors, symptoms and treatments? In this episode, we shine a light on prostate cancer, a common but often misunderstood and underemphasized type of the disease. Expert: Dr. Michael Brooks, Urologic Oncologist Interviewer: Zach Moore Notable topics covered: BRCA gene mutations: They don’t just raise the risk of breast cancer Symptoms common to prostate cancer and an enlarged prostate Does an enlarged prostate increase the risk of prostate cancer? PSA screening: when to start, when to stop When do you need a digital rectal exam? Are they as bad as they sound? The ages when prostate cancer treatment is most beneficial Surgery or radiation? The advantages and disadvantages High-intensity frequence ultrasound (HIFU): the effective new therapy for some cases A slow-moving tumor: Why more men die with prostate cancer than because of it Active surveillance: The decision not to treat Prevention? Just the standard proper diet and exercise","Houston Methodist Hospital,healthcare,public health,On Health with Houston Methodist,Health,Wellness,Prostate Cancer,Prostate Health,Men's Health,Prostate Problems,PSA Testing,Prostate Cancer Screening,HIFU",27,Education,"Health,Knowledge",PT30M29S,1829,2d,hd,false,en,en,https://i.ytimg.com/vi/bRuaPpgedMk/maxresdefault.jpg,,,,,198,2,,0,0
85,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",ls0b-JWiq8w,2024-09-19T19:00:23Z,"2024-09-19 19:00:23","Muscle Cramp Care for Athletes | Houston Methodist","Dr. Vijay Jotwani, sports medicine specialist with Houston Methodist and team physician with the U.S. Soccer Federation, shares risk factors and treatments for muscle cramps, also called charley horse. 0:00 Intro 0:26 What are the risk factors for a muscle cramp? 0:50 What is the treatment for a muscle cramp?","Houston Methodist Hospital,healthcare,public health,muscle cramps,sports medicine,muscle cramp,physical therapy,professional athletes,what causes leg cramps,what causes muscle cramps,muscle cramps explained,muscle cramps treatment,muscle cramp video,muscle cramps in legs video,muscle cramps after workout,muscle cramps in legs treatment,what causes muscle cramps in legs,what causes severe muscle cramps,what causes cramps in your legs,sports medicine physician",27,Education,Health,PT1M17S,77,2d,hd,true,en,en,https://i.ytimg.com/vi/ls0b-JWiq8w/maxresdefault.jpg,,,,,133,3,,0,0
86,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",dRnYWYnk1nU,2024-09-18T19:57:46Z,"2024-09-18 19:57:46","Women in Surgery: Balancing Life as an Ophthalmic Plastic Surgeon | Houston Methodist","Houston Methodist’s Chief Physician Executive, Shlomit Schaal, MD, PhD, MHCM, speaks with Amina I. Malik, MD, chief of ophthalmic plastic and reconstructive surgery at Houston Methodist Hospital, about ophthalmic plastic surgery trends, including thyroid eye disease treatments, as well as the work-life balance available to surgeons and increasing diversity in ophthalmology.","Dr. Amina Malik,Dr. Shlomit Schaal,Houston Methodist,Houston Methodist Hospital,Texas Medical Center,med center,oculoplastics,ophthalmologists,ophthalmology,reconstructive surgery,surgeon,surgeons,surgery,women in surgery",27,Education,Health,PT26M27S,1587,2d,hd,true,,,,,,,,424,11,,0,0
87,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",OW_bgGvsmHE,2024-09-17T20:20:54Z,"2024-09-17 20:20:54","Home Remedies: Which Work, Which Don’t?","We’ve all come across home remedies at some point in our lives. Whether it was our parents offering ginger ale for an upset stomach or a friend suggesting local honey for allergies, there’s no shortage of at-home treatments people swear by. But do any of them actually work? In this episode, we explore some of the most popular home remedies to uncover what works and what doesn’t. Expert: Dr. Megan Arthur, Primary Care Physician Interviewer: Zach Moore Notable topics covered: • Can a frozen water bottle hack plantar fasciitis? • What home remedies work for a sore throat • Does a steak or bag of frozen peas do anything for a black eye? • The effect of butter or coconut oil on burns, olive oil on chapped lips • Can coffee alleviate gout? • MacGyver skin care: toothpaste for acne, duct tape for warts? • Does vinegar actually get rid of lice? • Can ginger prevent or alleviate nausea caused by morning or motion sickness? • How prunes and prune juice, love them or hate them, affect constipation • Can cranberry juice treat a urinary tract infection (UTI)? • Is it OK to scare someone with hiccups? • Can the bees in your area cure your seasonal allergies with their honey? • The true powers of chicken soup","Houston Methodist Hospital,healthcare,public health,home remedies,health,sore throat,cold remedies,acne,acne home remedies,gout,illness prevention,sick",27,Education,"Health,Television_program",PT24M47S,1487,2d,hd,false,en,en,https://i.ytimg.com/vi/OW_bgGvsmHE/maxresdefault.jpg,,,,,310,3,,0,0
88,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",IuzL7sbCdnk,2024-09-12T18:00:15Z,"2024-09-12 18:00:15","Achilles Injury Care for Elite Athletes | Houston Methodist","Dr. Vijay Jotwani, sports medicine specialist with Houston Methodist and team physician with the U.S. Soccer Federation, shares Achilles injury risk factors, treatments and long-term outlook for conditions such as an Achilles tendon tear. 0:00 Intro 0:41 What are the risk factors for an Achilles injury? 1:00 What is the treatment for an Achilles injury? 1:27 What is the recovery time for an Achilles injury? 1:43 What are the long-term effects of an Achilles injury?","Houston Methodist Hospital,healthcare,public health,achilles tendon,achilles tendon injury,achilles tendonitis,achilles tendon rupture,achilles rupture,sports medicine,achilles tendon pain,achilles tear,achilles tendinitis,achilles tendonitis symptoms,achilles tendonitis treatment,achilles tendon injury recovery,achilles tendon injury prevention,achilles tendon repair,achilles tendon rupture recovery,achilles tendon injury treatment",27,Education,Health,PT2M12S,132,2d,hd,true,en,en,https://i.ytimg.com/vi/IuzL7sbCdnk/maxresdefault.jpg,,,,,103,0,,0,1
89,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",ZA1-UzfDfB0,2024-09-09T15:19:11Z,"2024-09-09 15:19:11","Weightlifting: The Science-Backed Benefits of Getting Stronger","Weightlifting has been around for ages, but it’s never been more popular than now, thanks in part to new research on its health benefits. The classic form of strength training — one of the cornerstones of the CDC’s exercise recommendations — weightlifting is linked to better bone strength, balance, metabolism, fat burning and cardiovascular health. Plus, it may help reduce cancer risk and even extend lifespans. But how much do you really know about it? Are you ready to start lifting? Are you getting the most out of your sessions? In this episode, we provide the lowdown on everything you need to know about what some experts call the fountain of youth. Expert: Dwight Adsit, Athletic Trainer Interviewer: Todd Ackerman Notable topics covered: Is strength training now considered more important than aerobic exercise? The rate at which muscle declines as you age The most common mistakes made by weightlifters Guidance for beginners intimidated by the prospect of lifting weights Guidance for aging lifters unsure how much weight to hoist How to maximize your workout without getting injured Which is better: machines or free weights, more reps or heavier loads? How long you should rest between sets How much does weightlifting increase your protein needs? Strength training’s underappreciated benefit: your brain","Houston Methodist Hospital,healthcare,public health,On Health with Houston Methodist,Health,Wellness,Weightlifting,Lifting Weights,Strength Training,Resistance Training,Muscle Mass,Exercise,Benefits of Exercise,Bone Strength,Balance,Metabolism,Protein,Free Weights,Weight Machines",27,Education,"Health,Knowledge,Physical_fitness",PT37M15S,2235,2d,hd,false,en,en,https://i.ytimg.com/vi/ZA1-UzfDfB0/maxresdefault.jpg,,,,,287,2,,0,0
90,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",KM1cOWCWwsk,2024-09-05T16:16:00Z,"2024-09-05 16:16:00","ACL Injury Care for Soccer Players | Houston Methodist","Dr. Vijay Jotwani, sports medicine specialist with Houston Methodist and team physician with the U.S. Soccer Federation, shares ACL injury risk factors, treatments and long-term outlook.","acl,acl injuries,acl rehab,orthopedics,soccer,soccer injuries,sports medicine",27,Education,"Association_football,Health,Sport",PT2M2S,122,2d,hd,true,,,,,,,,155,0,,0,0
91,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",kYHI9S4MR44,2024-08-30T14:31:01Z,"2024-08-30 14:31:01","Sinus Infection vs. Allergies: How to Tell the Difference","Sinus problems are the bane of many people's existence, all that congestion and discharge, difficulty breathing, post-nasal drip, coughing, pressure. But is the issue an infection or allergies? It can be a tricky question, even for doctors, who see about 30 million people annually for sinus infections and more than 80 million annually for allergies. So what are the key distinguishing symptoms? Why is it sometimes so hard to tell the difference? And is there any overlap in the treatments? In this week's episode, we attempt to unlock the mystery of the two most common sinus ailments. Expert: Dr. Mas Takashima, Otolaryngologist Interviewer: Todd Ackerman Notable topics covered: The tools sinus specialists use when severe allergies mimic symptoms of infections Is there a difference in the body's response to sinus infections and allergens? The study that found many chronic allergy sufferers' real issue was an infection Viral, bacterial, fungal — which sinus infection type is the most concerning? How to know if the antibiotic killed the infection when it's allergy season and you're still having symptoms Stricken with a viral sinus infection? Beware a follow-up bacterial infection months later Do food allergies affect the sinuses? How long is too long to have mysterious nasal symptoms? Distinguishing between long Covid and allergies or other infections","On Health with Houston Methodist,Health,Wellness,Sinus Problems,Sinuses,Allergies,Seasonal Allergies,Sinus Infections,Sinus Surgery,Long COVID,Chronic Allergies",27,Education,Health,PT32M53S,1973,2d,hd,false,en,en,https://i.ytimg.com/vi/kYHI9S4MR44/maxresdefault.jpg,,,,,772,6,,0,0
92,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",_UzBzXPOjQ8,2024-08-29T22:01:24Z,"2024-08-29 22:01:24","Concussion Protocol for Elite Athletes | Houston Methodist","Dr. Vijay Jotwani, sports medicine specialist with Houston Methodist and team physician with the U.S. Soccer Federation, shares the signs and symptoms of concussion, including the testing and treatments available to get players back on the field. 0:00 How do you diagnose a concussion? 1:39 What is the treatment and recovery time for a concussion?","Houston Methodist Hospital,healthcare,public health,concussion symptoms,concussion protocol,soccer,soccer injuries",27,Education,"Health,Knowledge",PT2M13S,133,2d,hd,true,en,en,https://i.ytimg.com/vi/_UzBzXPOjQ8/maxresdefault.jpg,,,,,98,1,,0,0
93,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",KipR917sPDM,2024-08-22T21:53:09Z,"2024-08-22 21:53:09","Hamstring Injury: Risk Factors, Recovery Time, Treatments | Houston Methodist","Dr. Vijay Jotwani, sports medicine specialist with Houston Methodist and team physician with the U.S. Soccer Federation, talks about the risk factors, recover times, treatments and long-term outlook for hamstring injuries. 0:00 What are the risk factors for a hamstring injury? 1:09 What is the treatment for a hamstring injury? 1:44 What is the recovery time for a hamstring injury? 2:18 What are the long term effects of a hamstring injury?","healthcare,hamstring injury,physical therapy,hamstring strain,hamstring tear,hamstring injury treatment,pulled hamstring,sports medicine,hamstring pull,hamstring tear treatment,injury prevention,hamstring strain stretches,hamstring tear recovery,pulled hamstring treatment,hamstring rehabilitation,hamstring strain rehab,hamstring muscle exercise,hamstring muscle pain,hamstring strain soccer,hamstring strain running,hamstring strain recovery",27,Education,"Health,Knowledge",PT2M50S,170,2d,hd,true,en,en,https://i.ytimg.com/vi/KipR917sPDM/maxresdefault.jpg,,,,,171,1,,0,0
94,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",tvaQ9cnvq5g,2024-08-22T13:46:40Z,"2024-08-22 13:46:40","Heart Disease: Can You Prevent a Heart Attack or Stroke?","A diagnosis of coronary artery disease, or CAD, should be taken seriously. But what does this mean exactly? CAD is the most common type of heart disease — 18 million adults in the U.S. live with the condition — roughly the combined populations of New York, Los Angeles, Chicago and our fair city of Houston. In this episode, we explore how we can prevent CAD from ever developing — and potentially prevent it from ever leading to heart attack or stroke. Expert: Dr. Mahmoud Al Rifai, Preventive Cardiologist Interviewer: Kim Rivera Huston-Weber Notable topics covered: • What causes CAD — and who’s at risk • Cholesterol: the major culprit behind the development of arterial plaque • Why someone should take a CAD diagnosis seriously • The four types of heart disease prevention • How cardiologists calculate your risk for heart attack or stroke • Coronary artery calcium score: The CT scan that can show the severity of CAD • The differences between heart disease, cardiovascular disease and CAD • Can you reverse the effects of coronary artery disease? • Ways to control CAD risk factors to prevent heart attacks, stroke • How to move past guilt, shame after a CAD diagnosis to change the course of the condition • How to support a loved one with heart disease • How stress and mental health affects your heart health","Houston Methodist Hospital,healthcare,public health",27,Education,"Health,Knowledge",PT39M15S,2355,2d,hd,false,en,en,https://i.ytimg.com/vi/tvaQ9cnvq5g/maxresdefault.jpg,,,,,145,3,,0,0
95,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",KDpGEsDf5nQ,2024-08-16T11:00:29Z,"2024-08-16 11:00:29","BMI: When It’s Helpful & When It’s Not","Body mass index, or BMI, has long been used to gauge whether a person's weight falls in a healthy range, but people are rightly wondering whether the measurement makes sense for today's world. Do we need better ways to talk about weight? In this episode, we explore what the formula does and doesn't measure, when focusing on BMI can lead to misleading conclusions and practical tips for keeping tabs on our weight. Expert: Dr. Laura Choi, Weight Loss Surgeon Interviewer: Katie McCallum Notable topics covered: • Is there even such a thing as an ""ideal"" weight? • The ""ancient"" history of BMI, including what it measures and why it's so widely used • The pros and cons of this measurement • The misleading conclusions that can come from relying on BMI alone • Why BMI is used for certain medical diagnoses and treatment plans • If not BMI, how should you think about your weight? • Alternatives to BMI: Could body roundness index (BRI) be a better tool? • The importance of looking at trends (not single readings) when using a smart scale • Body fat isn't all bad: The value of having some fatty tissue • Number-free ways to think about your weight","On Health with Houston Methodist,Health,Wellness,BMI,Body Mass Index,Weight,Weight Management,Healthy Weight,Overweight,Body Roundness Index,BRI,Visceral Fat,Smart Scales,Food Noise",27,Education,"Health,Knowledge",PT41M58S,2518,2d,hd,false,en,en,https://i.ytimg.com/vi/KDpGEsDf5nQ/maxresdefault.jpg,,,,,98,2,,0,0
96,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",U5Eq-gHbRg4,2024-08-15T21:25:45Z,"2024-08-15 21:25:45","Common Soccer Injuries in Elite Players | Houston Methodist","Dr. Vijay Jotwani, sports medicine specialist with Houston Methodist and team physician with the U.S. Soccer Federation, shares how common soccer injuries are treated on the pitch, along with how elite players can stay hydrated during a match. 0:00 What are the typical injuries you see in soccer players? 1:13 What is a typical hydration program for an elite athlete? 2:07 What technology do you use to evaluate athletes?","Houston Methodist Hospital,healthcare,public health,football injuries,sports medicine,knee pain,knee injuries,soccer injuries,sports medicine physician,sports medicine doctor,soccer,hydration,soccer hydration,ultrasound",27,Education,"Association_football,Health,Sport",PT2M41S,161,2d,hd,true,en,en,https://i.ytimg.com/vi/U5Eq-gHbRg4/maxresdefault.jpg,,,,,243,0,,0,0
97,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",8-csFoSEcqM,2024-08-15T20:39:24Z,"2024-08-15 20:39:24","In this podcast episode, we explore when focusing on BMI can lead to misleading conclusions. #bmi",,,27,Education,"Health,Society",PT23S,23,2d,hd,false,en,en,https://i.ytimg.com/vi/8-csFoSEcqM/maxresdefault.jpg,,,,,69,2,,0,0
98,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",xsF781nGK_0,2024-08-15T15:59:44Z,"2024-08-15 15:59:44","Mammogram: What to Know Before Your First (or Twentieth!)","Milestone birthdays come with new rights and responsibilities. At 18, we can vote; at 21, we can drink; and at 40, women can get their first mammogram. Adding a potentially stressful cancer screening to your yearly to-do list (on top of everything else women manage) doesn't sound like much of a gift — but getting a mammogram is crucial to detecting breast cancer early, when it's easier to treat. In this episode, we explore what getting a mammogram (and the potential dreaded callback) is really like so you can feel confident about your first, fifth or twentieth. Expert: Dr. Ainel Sewell, Breast Imaging Radiologist Notable topics covered: • Why mammogram is the gold standard for detecting breast cancer • When (and how often) you should get a mammogram — and the criteria to start before age 40 • The surprising conditions a mammogram can detect besides breast cancer • Know before you go: the time commitment, prep and whether you should schedule around your period • What a mammogram is like — from the time you step into the waiting room until the time you leave How painful is getting a mammogram, really? • Do women with breast implants need to approach mammograms differently? • Is it common to get a callback — or be recalled — after your first mammogram? • Why consistency is key with mammograms (including where you get one) • You get a callback. How that """"callback"""" appointment may go and the additional imaging that may be needed • You discover you have dense breast tissue or a benign breast condition. What's next? • What to expect if something suspicious is detected and you need a biopsy • Anxious or nervous about a mammogram? Why you're in good hands at a breast center","On Health with Houston Methodist,Health,Wellness,Breast Cancer,Mammogram,Breast Cancer Screenings,Mammograms,Breast Cancer in Gen X,Breast Cancer in Millennials,Young Adult Cancer,Breast Cancer Awareness,BCSM",27,Education,"Health,Knowledge",PT57M11S,3431,2d,hd,false,en,en,https://i.ytimg.com/vi/xsF781nGK_0/maxresdefault.jpg,,,,,75,1,,0,0
99,UCaqjm6hzPoghQqQxK0lo3ow,"Houston Methodist",V0PLrvYcSGc,2024-08-14T22:02:37Z,"2024-08-14 22:02:37","During a tricuspid valve replacement, surgeons discover patient has an enlarged heart & blood clots.",,,27,Education,Health,PT1M1S,61,2d,hd,false,en,en,https://i.ytimg.com/vi/V0PLrvYcSGc/maxresdefault.jpg,,,,,165,6,,0,0
