position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
85,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",a8pEZKDJZnQ,2023-08-08T17:47:54Z,"2023-08-08 17:47:54","Acoustic Neuroma Patient Renee Uribe Explains Why She Chose UC San Diego Health","When Renee Uribe learned she needed surgery for an acoustic neuroma, also known as vestibular schwannoma, she chose UC San Diego Health for treatment because we lead the nation in the number of patients and positive treatment outcomes for this rare benign tumor. Although we treat the most patients with acoustic neuroma, we also provide personalized, compassionate care. Our dedicated patient navigator eases you through the process and our expert team is ready to help you achieve the best results possible. The surgeons were able to preserve her facial nerves, which was Renee’s main goal for the surgery. She reassures other patients that they will overcome the hurdles presented by their condition and get back to a normal life. More about our acoustic neuroma care: https://health.ucsd.edu/specialties/surgery/otolaryngology/areas-expertise/acoustic-neuroma/Pages/default.aspx 0:00 - Intro 0:06 - Signs, Symptoms of Acoustic Neuroma, Headaches 1:00 Neurotologist at UC San Diego Health 1:36 Best Acoustic Neuroma Surgeons 1:53 Acoustic Neuroma Multidisciplinary Approach 2:12 Recovering from Acoustic Neuroma Surgery 2:30 Treatment Acoustic Neuroma 2:45 Facial Nerve Preservation 3:26 Outcomes for Acoustic Neuroma 3:53 Quality of Life After Acoustic Neuroma Surgery","Acoustic neuroma San Diego,UCSD acoustic neuroma,UC San Diego Health acoustic neuroma,Acoustic neuroma surgeons,Dr. Friedman UCSD,Dr. Schwartz UCSD,Renee Uribe,Acoustic neuroma surgery",27,Education,"Health,Knowledge",PT4M43S,283,2d,hd,true,,en-US,https://i.ytimg.com/vi/a8pEZKDJZnQ/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.877645,-117.2265405,3624,40,,0,
86,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",ZBI2kqwDf3A,2023-08-01T15:57:51Z,"2023-08-01 15:57:51","UC San Diego Health Ranks #1 in San Diego, Makes National Honor Roll","UC San Diego Health has once again ranked # 1 in San Diego! 🏆Placing it among the nation’s best health care providers according to the 2023-2024 U.S. News & World Report “Best Hospitals” survey.  For the first time in the academic medical center’s history, UC San Diego Health was also placed on the 2023-2024 Best Hospitals National Honor Roll, a distinction awarded to only 22 hospitals nationwide that are recognized for outstanding patient care. The annual rankings are designed to assist patients and their doctors in making informed decisions about where to receive care for a variety of health conditions, common elective procedures and complex surgeries. https://health.ucsd.edu/news/press-releases/2023-07-31-uc-san-diego-health-ranks-no-1-in-san-diego-makes-national-honor-roll We're also proud to have these 10 medical and surgical specialties ranked among the nation’s best: Cancer Cardiology, Heart & Vascular Surgery Diabetes & Endocrinology Ear, Nose & Throat Gastroenterology & GI Surgery Geriatrics Neurology & Neurosurgery Obstetrics & Gynecology Pulmonology & Lung Surgery Urology  Only 12% of evaluated hospitals earned a Best Hospitals ranking, a designation given for medical providers that excel at factors such as clinical outcomes, level of nursing care and patient experience. To learn more about the best hospitals rankings, visit: https://health.ucsd.edu/usnews","UC San Diego Health,San Diego hospital,best hospital,best hospitals,UCSD,Which hospital in California is the best?,Honor Roll,US News & World Report,rankings,ranked #1 in San Diego,academic medical center,academic hospital,Scripps Health,Sharp Health,Kaiser San Diego",27,Education,"Health,Society",PT29S,29,2d,hd,false,,en-US,https://i.ytimg.com/vi/ZBI2kqwDf3A/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,1011,9,,0,
87,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",-jN2wYdp8bA,2023-07-20T21:32:48Z,"2023-07-20 21:32:48","Patient Experience | Improvement Excellence Awards 2023","To learn more about UC San Diego Health, visit https://health.ucsd.edu/ The Medical Offices South pharmacy at UC San Diego Medical Center in Hillcrest utilized surveys to receive direct patient feedback in an effort to improve patient satisfaction at the pharmacy. The goal of this project was to ensure survey responses were easily accessible to the pharmacy team so the patient’s voice was heard and responses could be used to improve processes. With this change, the team has experienced an increase in their Net Promoter Score, a common metric used in customer experience surveys, from 71.2 in April 2022 to 91.9 in November 2022. The nursing team also offered patients a sleep menu to ensure each patient’s personal night time preferences are accommodated, such as closing blinds, dimming the computer monitor, or providing extra bedding. The menu also includes the option to receive a Quiet Kit, which contains a sleep mask, earplugs, and a calming aromatherapy patch. Leaders at UC San Diego Health recently celebrated the institution’s inaugural Improvement Excellence Awards ceremony. The event recognized and celebrated the work of individuals and teams whose improvement projects made a positive impact on UC San Diego Health’s strategic goals and patient care. 0:00 Improvement Excellence Awards 2023 0:18 Adriann Deguzman - Introduction 0:48 Implementing the project 1:30 Improved patient experience","UC San Diego Health,Improvement Excellence Awards,Hospital improvements,efficiency,how a hospital is making things better,UCSD Health,San Diego hospital,patient access",27,Education,"Health,Knowledge",PT2M19S,139,2d,hd,true,,en-US,https://i.ytimg.com/vi/-jN2wYdp8bA/maxresdefault.jpg,,,,,208,2,,0,
88,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",CKPkmQPbn8I,2023-07-20T21:32:48Z,"2023-07-20 21:32:48","Fostering Culture of Belonging | Improvement Excellence Awards 2023","To learn more about UC San Diego Health, visit https://health.ucsd.edu/ UC San Diego Health leaders collected feedback, identified best practices and created a collection of resources that managers can utilize to ensure team members feel that the organizational culture is one that is welcoming and where all employees feel valued, seen, heard and treated with respect. Leaders at UC San Diego Health recently celebrated the institution’s inaugural Improvement Excellence Awards ceremony. The event recognized and celebrated the work of individuals and teams whose improvement projects made a positive impact on UC San Diego Health’s strategic goals and patient care. 0:00 Improvement Excellence Awards 2023 0:10 Theresa Mogavero, PhD - Intorduction 0:50 Fostering a culture of belonging 1:40 Results","UC San Diego Health,Improvement Excellence Awards,Hospital improvements,efficiency,how a hospital is making things better,UCSD Health,San Diego hospital,patient access",27,Education,"Health,Knowledge",PT2M52S,172,2d,hd,true,,en-US,https://i.ytimg.com/vi/CKPkmQPbn8I/maxresdefault.jpg,,,,,98,0,,0,
89,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",HbX-kQOvFko,2023-07-20T21:32:48Z,"2023-07-20 21:32:48","Improving Access: UCSD at Home Program | Improvement Excellence Awards 2023","To learn more about UC San Diego Health, visit https://health.ucsd.edu/ The UCSD at Home – Emergency Department to Home Program ensures that patients leaving the emergency departments at UC San Diego Health receive care that is coordinated by utilizing an interdisciplinary care team approach. As part of the program, case management teams collaborate in real time with population health, home health and physicians to identify eligible patients for discharge and follow-up care that is conducted at their home. UCSD at Home – Emergency Department to Home Program also received the Crowd Vote award and was the 2023 Overall Grand Prize Winner. Leaders at UC San Diego Health recently celebrated the institution’s inaugural Improvement Excellence Awards ceremony. The event recognized and celebrated the work of individuals and teams whose improvement projects made a positive impact on UC San Diego Health’s strategic goals and patient care. 0:00 Improvement Excellence Awards 2023 0:10 Lindsey Pierce - introduction 0:40 Improving access 1:04 Program impact 1:30 Interdisciplinary approach","UC San Diego Health,Improvement Excellence Awards,Hospital improvements,efficiency,how a hospital is making things better,UCSD Health,San Diego hospital,patient access",27,Education,"Health,Knowledge",PT2M12S,132,2d,hd,true,,en-US,https://i.ytimg.com/vi/HbX-kQOvFko/maxresdefault.jpg,,,,,380,2,,0,
90,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",JfLaG6W8d5E,2023-07-20T21:32:48Z,"2023-07-20 21:32:48","Pursuit of Quality: Advanced Certification in Spine Surgery | Improvement Excellence Awards 2023","To learn more about UC San Diego Health, visit https://health.ucsd.edu/ In November 2022, a multidisciplinary team at UC San Diego Health earned The Joint Commission’s Gold Seal of Approval for Advanced Certification in Spine Surgery, which is granted to organizations with data-driven care processes, patient safeguards and demonstrated high-quality patient outcomes with low complication profiles. The team’s main focus in this project was to develop a “Spine Passport” that facilitated better care for spinal surgery patients and developed standard work processes for clinical staff involved in such surgeries. The process involved pre-surgery education with the patient to ensure pertinent information is readily available for the clinical team. Leaders at UC San Diego Health recently celebrated the institution’s inaugural Improvement Excellence Awards ceremony. The event recognized and celebrated the work of individuals and teams whose improvement projects made a positive impact on UC San Diego Health’s strategic goals and patient care. 0:00 Improvement Excellence Awards 2023 0:13 Eunice Manglicmot, RN 0:53 Need for improvement 2:00 Significant change 2:13 Advanced certification in spine surgery","UC San Diego Health,Improvement Excellence Awards,Hospital improvements,efficiency,how a hospital is making things better,UCSD Health,San Diego hospital,patient access",27,Education,"Health,Knowledge",PT2M51S,171,2d,hd,true,,en-US,https://i.ytimg.com/vi/JfLaG6W8d5E/maxresdefault.jpg,,,,,120,0,,0,
91,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",XNVXL_j6ahE,2023-07-20T21:32:48Z,"2023-07-20 21:32:48","Efficiency of Operations: Power Hour | Improvement Excellence Awards 2023","To learn more about UC San Diego Health, visit https://health.ucsd.edu/ Through implementing a weekly, one-hour meeting called “Power Hour,” a multidisciplinary group of team members, including nurses, nursing leadership, advanced practice providers and physician leadership, collaborated to identify and address themes and trends to improve quality and safety. The meeting helped identify and immediately address any timely issues such as patient discharges, rapid response times, rounding needs and more, which helped sustain a high quality of care provided to patients. Leaders at UC San Diego Health recently celebrated the institution’s inaugural Improvement Excellence Awards ceremony. The event recognized and celebrated the work of individuals and teams whose improvement projects made a positive impact on UC San Diego Health’s strategic goals and patient care. 0:00 Improvement Excellence Awards 2023 0:11 Nicole Tronco MSN, RN, PCCN 0:24 Improving operations 1:04 Evaluation process 2:03 Program impact","UC San Diego Health,Improvement Excellence Awards,Hospital improvements,efficiency,how a hospital is making things better,UCSD Health,San Diego hospital,patient access",27,Education,"Health,Knowledge",PT2M55S,175,2d,hd,true,,en-US,https://i.ytimg.com/vi/XNVXL_j6ahE/maxresdefault.jpg,,,,,87,2,,0,
92,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",vk8mTD5zgQU,2023-07-20T21:32:48Z,"2023-07-20 21:32:48","Advancing Health Equity: Sickle Cell Disease | Improvement Excellence Awards 2023","To learn more about UC San Diego Health, visit https://health.ucsd.edu/ This project aimed to improve health equity for patients with sickle cell disease, which predominately affects African Americans, by addressing specific issues patients frequently experience, including: lack of understanding of sickle cell disease, stigma and discrimination, inadequate pain management and lack of continuity of care. Leaders at UC San Diego Health recently celebrated the institution’s inaugural Improvement Excellence Awards ceremony. The event recognized and celebrated the work of individuals and teams whose improvement projects made a positive impact on UC San Diego Health’s strategic goals and patient care. 0:00 Improvement Excellence Awards 2023 0:10 Srila Gopal, MBBS 0:35 Improving care for Sickle Cell Disease 1:17 Individualized pain plans 2:08 Program results","UC San Diego Health,Improvement Excellence Awards,Hospital improvements,efficiency,how a hospital is making things better,UCSD Health,San Diego hospital,patient access",27,Education,"Health,Knowledge",PT3M16S,196,2d,hd,true,,en-US,https://i.ytimg.com/vi/vk8mTD5zgQU/maxresdefault.jpg,,,,,86,0,,0,
93,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",GgHI1DYFthg,2023-07-14T22:05:39Z,"2023-07-14 22:05:39","Diabetes Care with Dr. Kristen Kulasa, Endocrinologist","Kristen Kulasa, MD, explains how endocrinologists at UC San Diego Health can help you navigate the highs and lows of all types of diabetes. From monitors, insulin pumps and medications to lifestyle strategies, we offer the latest tools to help you live well and prevent complications. More about diabetes care at UC San Diego Health: https://health.ucsd.edu/care/endocrinology-diabetes/diabetes/ Kristen Kulasa, MD, is an endocrinologist who specializes in diabetes. Ads director of inpatient glycemic control, Dr. Kulasa works to ensure that people who are in the hospital have optimal blood sugar levels during their stay. More about Dr. Kulasa: https://providers.ucsd.edu/details/22234/endocrinology 0:00 Focus on Health - Diabetes Care 0:12 Kristen Kulasa, MD 0:31 Diabetes program 0:41 Better care for a better life","Diabetes,Glucose monitors,Diabetes doctor San Diego,UC San Diego Health Diabetes,Dr. Kulasa San Diego,Insulin pump San Diego,Blood sugar,Diabetes complications,Diabetes medication,Endocrinology UCSD",27,Education,Health,PT1M8S,68,2d,hd,true,,en-US,https://i.ytimg.com/vi/GgHI1DYFthg/maxresdefault.jpg,,"San Diego",32.715738,-117.1610838,478,6,,0,
94,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",yIpTIgvt7lQ,2023-07-13T21:37:56Z,"2023-07-13 21:37:56","Mother Joins Therapy Dog Service 30 Years After Son's Stay in Burn Center","Willow and her handler, Amber Kiefer, frequently make visits to the Burn Center at UC San Diego Health Medical Center at Hillcrest to bring smiles and comfort to recovering patients. Amber has a strong, personal connection to the Burn Center, 30 years ago her son was admitted as a patient to the very same unit. Amber distinctly remembers when the therapy dogs would visit and the joy and comfort it brought to both her and her son. ⁠ ⁠ She told herself that one day she would return to UC San Diego Health, but this time with a therapy dog of her own. Her and Willow are a part of the Tender Loving Canines (TLC) Therapy Dog Visitation Program and make weekly visits to the hospital. ⁠ For interested volunteers hoping to take part in the TLC program with their certified therapy dog, the team can be contacted at volsvcs@health.ucsd.edu or visit: https://health.ucsd.edu/giving/volunteer/ 0:00 Therapy dogs back at the hospital 0:13 Meet Amber and Willow 0:39 Ambers personal connection 1:06 Willow helps a patient",,27,Education,"Health,Pet,Society",PT2M6S,126,2d,hd,true,,en-US,https://i.ytimg.com/vi/yIpTIgvt7lQ/maxresdefault.jpg,,,,,582,10,,0,
95,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",N7uj3bFu8Es,2023-07-10T19:25:31Z,"2023-07-10 19:25:31","Cancer Immunotherapy Trial Individualizes Therapy","Clinical trials at UC San Diego Health: https://health.ucsd.edu/clinicaltrials Bernard Thurman has undergone traditional treatments, experimental therapies and surgeries to counter the cancer within him, but nothing has successfully eradicated the disease. As a last-ditch effort to halt growth, Thurman was referred to a personalized cancer therapy trial being developed at Moores Cancer Center at UC San Diego Health. The clinical trial, a collaboration between UC San Diego and La Jolla Institute for Immunology researchers, employs an investigational cell therapy that uses a patient’s own immune cells — specifically tumor-infiltrating lymphocytes (TIL) — to seek and destroy their own unique cancer cells. More information about Cancer Care at UC San Diego Health: https://health.ucsd.edu/care/cancer/ More information about Immunotherapy at UC San Diego Health: https://health.ucsd.edu/care/cancer/treatments/immunotherapy/ 0:00 Cancer Immunotherapy Trial 0:17 Bernard's journey 1:00 Tumor infiltrating lymphocytes 1:50 How it works 2:28 Individualized therapy","UC San Diego Health,health,cancer,Moores Cancer Center,clinical trial,medicine,personalized medicine,La Jolla Institute for Immunology,TIL,Immunotherapy",27,Education,"Health,Knowledge",PT3M45S,225,2d,hd,true,,en-US,https://i.ytimg.com/vi/N7uj3bFu8Es/maxresdefault.jpg,,,,,831,3,,0,
96,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",MptmaW3cHh0,2023-06-15T22:36:17Z,"2023-06-15 22:36:17","Ezra Cohen, MD, Explains Precision Immunotherapy","Ezra Cohen, MD, explains how immunotherapy treatments at UC San Diego Health are personalized to each person’s cancer tumor. Personalized cancer care includes identifying patients who will respond the best to specific approaches, designing therapies for small groups of patients or even individuals, and then carefully monitoring each person's response. In some instances, a vaccine may be tailor-made for a cancer patient. This level of innovation is only offered at UC San Diego Health. Learn more about the immunotherapy treatment at UC San Diego Health: https://health.ucsd.edu/specialties/cancer/programs/immunotherapy/Pages/precision-immunotherapy-clinic.aspx","head and neck cancer San Diego,head and neck tumors San Diego,oncologist San Diego,thyroid cancer San Diego,San Diego cancer doctor,cancer treatment San Diego,treating head and neck cancer,Immunotherapy,precision medicine,clinic,Moores Cancer center,Ezra cohen,Immuno therapy,cancer vaccine",27,Education,"Health,Knowledge",PT1M45S,105,2d,hd,true,,en-US,https://i.ytimg.com/vi/MptmaW3cHh0/maxresdefault.jpg,,,,,592,5,,0,
97,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",k-FWmD5DefY,2023-06-13T18:52:13Z,"2023-06-13 18:52:13","Academic Medicine with Christopher Kane, MD, Urologist","Christopher Kane, MD, explains how UC San Diego Health, the region's only academic medical center, improves people’s lives and shapes the future of medicine. Academic medical centers (also called academic health centers) are university-based hospital systems that play a unique and valuable role in our nation’s health care system. These include: - Delivering highly specialized care for complex conditions or rare diseases beyond the scope and expertise of community hospitals - Developing new medicines and technologies to prevent and treat disease - Teaching the next generation of physicians and other providers - Serving as a safety net for the at-risk or underrepresented More about academic medicine at UC San Diego Health: https://health.ucsd.edu/about-us UC San Diego Health is one of six academic medical centers within the University of California system. More about University of California Health: https://health.universityofcalifornia.edu/ This video is part of our monthly ""Focus on Health"" series featuring UC San Diego experts discussing various health topics. See more videos in this series: https://www.youtube.com/playlist?list=PLp5o_4MxOoYQp05t-pJc8AVrmJGB8MXQH Dr. Kane is the dean of clinical affairs for UC San Diego School of Medicine and chief executive officer of UC San Diego Health Physician Group. More about Dr. Kane: https://providers.ucsd.edu/details/11850/urology-cancer 0:00 Focus on Health - Academic Medicine 0:10 Christopher J. Kane, MD 0:23 Leading edge medicine 0:45 Guided by science","urology,urologist,ucsd health,ucsd,uc san diego health,san diego urologist,prostate cancer,kidney cancer,bladder cancer,testicular cancer,robotic prostatectomy,laparoscopic cancer surgery,bladder cancer surgery,testes cancer surgery,BPH,benign prostatic hyperplasia,enlarged prostate,PSA levels;blood in urine,hematuria,minimally invasive surgery,academic health system,academic medical center,clinical trials,personalized medicine,customized care",27,Education,"Health,Knowledge",PT1M8S,68,2d,hd,true,,en-US,https://i.ytimg.com/vi/k-FWmD5DefY/maxresdefault.jpg,,"San Diego",32.715738,-117.1610838,904,3,,0,
98,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",VT7QnQsluIM,2023-05-24T16:20:24Z,"2023-05-24 16:20:24","Meet Timothy Fernandes, MD, MPH: Pulmonologist and Director, Comprehensive Pulmonary Embolism Care","Timothy Fernandes, MD, MPH, is a board-certified pulmonologist who focuses on pulmonary vascular disease. He is the director of comprehensive pulmonary embolism care at UC San Diego Health. He has a special interest in caring for patients who have venous thromboembolism (including acute pulmonary embolism and deep vein thrombosis), pulmonary arterial hypertension, and chronic thromboembolic pulmonary hypertension (CTEPH). Dr. Fernandes enjoys collaborating with colleagues and patients to make sure they get the best care possible. More about Dr. Fernandes: https://providers.ucsd.edu/details/22432/pulmonology-(lung) More about CTEPH and Pulmonary Hypertension at UC San Diego Health: https://health.ucsd.edu/care/heart-vascular/pulmonary-hypertension/ 0:00 Meet Timothy Fernandes, MD, MPH 0:12 Conditions treated 0:25 Patient-centered care 1:05 CTEPH care","Dr. Fernandes UCSD,Lung care San Diego,Pulmonologist San Diego,pulmonary embolism,deep vein thrombosis,pulmonary arterial hypertension,chronic thromboembolic pulmonary hypertension,CTEPH,Lung doctors San Diego,BPA,Balloon Pulmonary Angioplasty",27,Education,"Health,Knowledge",PT1M52S,112,2d,hd,true,,en-US,https://i.ytimg.com/vi/VT7QnQsluIM/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,457,6,,0,
99,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",SyETezIjS-k,2023-05-15T20:39:42Z,"2023-05-15 20:39:42","Treatment Options for Failing Kidneys","Kidney care options at UC San Diego Health: https://health.ucsd.edu/care/kidney/ UC San Diego Health Licensed Clinical Social Worker, Norma Reggev, discusses treatment options for failing kidneys with patient testimonials for individuals with advancing chronic kidney disease. Treatment options include hemodialysis, peritoneal dialysis, transplant and conservative kidney management. 0:00 - Treatment Options for Failing Kidneys 1:28 - Treatment is Your Choice 2:44 - What is a Kidney Transplant? 3:21 - A Patient With Kidney Disease Shares Their Experience 6:40 - When Should Dialysis Begin? 7:07 - What is Dialysis? 7:20 - Hemodialysis 8:39 - Patient Shares Their In-Center Hemodialysis Experience 11:23 - Patient Shares Their Home Hemodialysis Experience 15:42 - Information About Home Hemodialysis 16:40 - Vascular Access Options 19:30 - Peritoneal Dialysis 19:49 - Manual Peritoneal Dialysis 21:30 - Patient Shares Their Peritoneal Dialysis Experience 25: 08 - Conservative Management 26:12 - Doctor Describes Conservative Management 30:42 - What Does Conservative Kidney Management Inolve?","UC San Diego Chronic Kidney Disease Program,Chronic Kidney Disease Treatments,Chronic Kidney Disease (Disease Or Medical Condition),stages of kidney disease,stages of chronic kidney disease,nephrologist San Diego,nephrology San Diego,treating kidney disease,kidney disease San Diego,ckd,kidney failure,nephrology",27,Education,"Health,Knowledge",PT34M31S,2071,2d,hd,true,,en-US,https://i.ytimg.com/vi/SyETezIjS-k/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,1398,8,,0,
100,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",WlLJW2EztTU,2023-05-15T16:52:57Z,"2023-05-15 16:52:57","Plastic Surgery with Dr. Amanda Gosman, Plastic Surgeon","Amanda A. Gosman, MD, explains how UC San Diego Health can help you enhance your appearance and improve your quality of life with the latest cosmetic or reconstructive surgery procedures. She can help you create a customized plan that meets your own individual goals. More about Plastic Surgery at UC San Diego Health: https://health.ucsd.edu/care/plastic-reconstructive-surgery/ Dr. Gosman is a board-certified plastic surgeon who specializes in cleft lip and palate surgery, pediatric and adult craniofacial surgery, microsurgical facial reanimation, gender-affirming surgery, and aesthetic surgery. More about Dr. Gosman: https://providers.ucsd.edu/details/11501/plastic-surgery-surgery 0:00 Focus on Health - Plastic Surgery 0:19 Board certified plastic surgeons 0:28 Best results 0:40 Treatment plans that fit your goals","Plastic surgery San Diego,UCSD plastic surgeons,UC San Diego Health plastic surgeons,Reconstructive surgery San Diego,Facelift San Diego,Cosmetic surgery San Diego,Dr. Gosman UC San Diego,Dr. Gosman San Diego",27,Education,"Health,Knowledge",PT1M7S,67,2d,hd,true,,en-US,https://i.ytimg.com/vi/WlLJW2EztTU/maxresdefault.jpg,,"Koman Family Outpatient Pavilion at UC San Diego Health",32.8783647,-117.2241131,684,5,,0,
101,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",5QMR95SlVtI,2023-05-12T20:31:48Z,"2023-05-12 20:31:48","Understanding Kidney Failure","Kidney care at UC San Diego Health: https://health.ucsd.edu/care/kidney/ UC San Diego Health Licensed Clinical Social Worker, Norma Reggev, discusses the various aspects of understanding kidney failure. Discussion includes an overview of the function of the kidneys, causes of kidney failure, signs and symptoms of kidney failure, chronic kidney disease vs kidney failure. 0:00 - Understanding Kidney Failure 1:46 - The Function of the Kidneys 2:38 - Causes of Kidney Disease? 3:28 - What Happens When Kidneys Fail? 3:44 - Signs and Symptoms of Kidney Failure 4:42 - Treatment Options","UC San Diego Chronic Kidney Disease Program,Chronic Kidney Disease Treatments,Chronic Kidney Disease (Disease Or Medical Condition),stages of kidney disease,stages of chronic kidney disease,nephrologist San Diego,nephrology San Diego,treating kidney disease,kidney disease San Diego,ckd,kidney failure,nephrology",27,Education,"Health,Knowledge",PT5M59S,359,2d,hd,true,,en-US,https://i.ytimg.com/vi/5QMR95SlVtI/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,920,13,,0,
102,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",5jv5u5UM1VQ,2023-05-12T20:31:48Z,"2023-05-12 20:31:48","Peritoneal Dialysis","Dialysis services at UC San Diego Health: https://health.ucsd.edu/care/kidney/dialysis UC San Diego Health Licensed Clinical Social Worker, Norma Reggev, discusses peritoneal dialysis as a treatment option for failing kidneys with patient testimonial. 0:00 - Peritoneal Dialysis 1:13 - Options for Treating Failing Kidneys 1:37 - When Should Dialysis Begin? 2:00 - What is Dialysis? 2:17 - How Peritoneal Dialysis Works 2:52 - Peritoneal Dialysis Access 3:10 - Manual Peritoneal Dialysis 3:35 - Cycler Peritoneal Dialysis 4:00 - Patient Shares Their Experience With Peritoneal Dialysis 7:38 - Beginning Peritoneal Dialysis 8:10 - Things to Consider About Peritoneal Dialysis","UC San Diego Chronic Kidney Disease Program,Chronic Kidney Disease Treatments,Chronic Kidney Disease (Disease Or Medical Condition),stages of kidney disease,stages of chronic kidney disease,nephrologist San Diego,nephrology San Diego,treating kidney disease,kidney disease San Diego,ckd,kidney failure,nephrology",27,Education,"Health,Knowledge",PT9M17S,557,2d,hd,true,,en-US,https://i.ytimg.com/vi/5jv5u5UM1VQ/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,1846,6,,0,
103,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",Hg191wXxQ-Q,2023-05-12T20:31:48Z,"2023-05-12 20:31:48","Conservative Management for Kidney Failure","Kidney care options at UC San Diego Health: https://health.ucsd.edu/care/kidney/ UC San Diego Health Licensed Clinical Social Worker, Norma Reggev and UCSD Nephrologist/Palliative Care physician Dr. Tamara Rubenzik, discuss conservative kidney management as an option for patients with advanced kidney disease. 0:00 - Conservative Management for Kidney Failure 1:00 - What is Conservative management? 1:22 - What to Expect From Conservative Management 2:40 - Things to Consider 3:15 - Doctor Describes Conservative Management 11:20 - What to Expect From Your Care Team and Symptoms 11:45 - Mild Symptoms 12:22 - Moderate Symptoms 12:50 - Advanced Symptoms 13:18 - Conservative Management vs. Dialysis 14:35 - Palliative Care 15:07 - Hospice Care","UC San Diego Chronic Kidney Disease Program,Chronic Kidney Disease Treatments,Chronic Kidney Disease (Disease Or Medical Condition),stages of kidney disease,stages of chronic kidney disease,nephrologist San Diego,nephrology San Diego,treating kidney disease,kidney disease San Diego,ckd,kidney failure,nephrology",27,Education,"Health,Knowledge",PT16M30S,990,2d,hd,true,,en-US,https://i.ytimg.com/vi/Hg191wXxQ-Q/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,1451,16,,0,
104,UCOaegTYfii7Gl9ytqZa8i_Q,"UC San Diego Health",Oh3S03t9VZ4,2023-05-12T20:31:48Z,"2023-05-12 20:31:48","Kidney Transplant","Kidney transplant at UC San Diego Health: https://health.ucsd.edu/care/transplant-programs/kidney UC San Diego Health Licensed Clinical Social Worker, Norma Reggev, discusses kidney transplant as a treatment option for failing kidneys with patient testimonial. 0:00 - Kidney Transplant Introduction 0:50 - What is a Kidney Transplant 1:11 - Types of Kidney Donors 2:12 - Immunosuppressants - what are they? 2:45 - Patient who Received a Kidney Transplant Shares Their Experience 6:57 - Benefits of a Kidney Transplant 7:27 - Additional Things to Consider - Kidney Transplant","UC San Diego Chronic Kidney Disease Program,Chronic Kidney Disease Treatments,Chronic Kidney Disease (Disease Or Medical Condition),stages of kidney disease,stages of chronic kidney disease,nephrologist San Diego,nephrology San Diego,treating kidney disease,kidney disease San Diego,ckd,kidney failure,nephrology",27,Education,"Health,Knowledge",PT8M45S,525,2d,hd,true,,en-US,https://i.ytimg.com/vi/Oh3S03t9VZ4/maxresdefault.jpg,,"Jacobs Medical Center at UC San Diego Health",32.8777169,-117.2262295,344,5,,0,
