position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
125,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",v2bDFCYS0sQ,2024-09-27T19:01:18Z,"2024-09-27 19:01:18","Anxious vs Avoidant attachment: key differences you need to know","Join my private healing community here: https://selfhealerscircle.com/ Order my books: ""How To Be The Love You Seek"" https://howtobetheloveyouseek.com ""How to Meet Yourself"" https://howtomeetyourself.com ""How to Do the Work"" https://theholisticpsychologist.com/how-to-do-the-work/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Complete transcript: Avoidant attachment: I have avoidant attachment so if you need to talk I'm busy with work. Anxious attachment: I have anxious attachment. So of course I'm going to ask if you're okay or what's wrong, every time you get quiet, I have avoidant attachment. Avoidant attachment: So I keep everything bottled up inside. Anything to avoid conflict. Anxious attachment: So I want to talk it out right then and there for as long as needed. Avoidant attachment: So I pride myself on not meeting anyone and being independent really to make my deep fear of abandonment. Anxious attachment: So I dissect everything you say to look for meaning that might not even be there.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,Lifestyle_(sociology),PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/v2bDFCYS0sQ/maxresdefault.jpg,1,,,,799203,51317,,0,1040
126,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",GG3n8FmUbww,2024-09-24T19:00:08Z,"2024-09-24 19:00:08","Breaking the cycle: how to end toxic patterns for good","Join my private healing community here: https://selfhealerscircle.com/ Order my books: ""How To Be The Love You Seek"" https://howtobetheloveyouseek.com ""How to Meet Yourself"" https://howtomeetyourself.com ""How to Do the Work"" https://theholisticpsychologist.com/how-to-do-the-work/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Complete transcript: Breaking the cycle: how to end toxic patterns for good Person 1: I mean my parents hit me and I turned out just fine. Therapist: Well last week you talked about how much you're drinking. And your relationships all tend to be abusive men, who betray you in some way. You're incredibly good at what you do. But, you don't even see it and put yourself down all the time. I'd say you're really not fine. You're so hard on yourself. Because part of you is still that child, who thinks they deserve to be smacked or hit for doing something bad. It's also why a part of you still feels so guilty. Or like you've done something wrong. But, you don't know what the truth is. You didn't do anything wrong. You were raised by a parent who couldn't regulate their nervous system. And now you can be that parent for yourself, breaking the cycle. And making sure your children never learn that love means physical pain.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT44S,44,2d,hd,false,,en,https://i.ytimg.com/vi/GG3n8FmUbww/maxresdefault.jpg,1,,,,209719,16788,,0,213
127,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",wMKfKPy4XjQ,2024-09-22T19:00:36Z,"2024-09-22 19:00:36","How to deal with an emotionally immature parent","Join my private healing community here: https://selfhealerscircle.com/ Order my books: ""How To Be The Love You Seek"" https://howtobetheloveyouseek.com ""How to Meet Yourself"" https://howtomeetyourself.com ""How to Do the Work"" https://theholisticpsychologist.com/how-to-do-the-work/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/","Dr. Nicole,The SelfHealers Circle,How to be the love you seek,How to do the work,how to meet yourself,Holistic healing,Dr. Nicole LePera,Mental health,Healing journey,Self Help",27,Education,Health,PT1M23S,83,2d,hd,false,,en,https://i.ytimg.com/vi/wMKfKPy4XjQ/maxresdefault.jpg,1,,,,185527,14872,,0,592
128,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",TYQ8iTTWnK4,2024-09-22T19:00:15Z,"2024-09-22 19:00:15","If dismissive avoidants were being honest: truths revealed","Join my private healing community here: https://selfhealerscircle.com/ Order my books: ""How To Be The Love You Seek"" https://howtobetheloveyouseek.com ""How to Meet Yourself"" https://howtomeetyourself.com ""How to Do the Work"" https://theholisticpsychologist.com/how-to-do-the-work/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Complete transcript: If dismissive avoidants were being honest: truths revealed Person 1: I just don't think I can give you what you need. Person 2 : You haven't even asked what I need. Person 1: I just can't ever make you happy. Person 2: Is this because I brought up an issue I had earlier? And you feel like it's a personal attack? Person 1: see even now you look upset. And I can't deal with you when you're upset, because I don't even know how to understand my own feelings. Let alone what you're feeling. So instead I just make you feel like you're too much. I don't know how to say any of this to you directly. So I'm just going to slowly withdraw from the relationship. I'll stop getting back to your text or planning anything for us. Or really doing anything sweet at all for you. Person 2: Okay why wouldn't you just come and talk to me about this? I try and talk to you about things, but you just get so defensive. I just wanna know how you're feeling. Person 1: I don't talk about how I feel. Instead, I'll just pull away more and more and tell you I'm busy with work. I'm most comfortable in a disconnected relationship. Where you don't require much of anything from me. So, you'll either get used to it, or you'll pressure me to having more connection. And I'll just hope you eventually break up with me. So that I don't actually have to.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT53S,53,2d,hd,false,,en,https://i.ytimg.com/vi/TYQ8iTTWnK4/maxresdefault.jpg,1,,,,513798,36357,,0,1234
129,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",C5foUQPlMq8,2024-09-21T19:00:11Z,"2024-09-21 19:00:11","do THIS if you've been parentified","Click this link below to check out my previous video on Parentification: https://youtu.be/BXeG6ughsy0 Join my private healing community here: https://selfhealerscircle.com/ Order my books: ""How To Be The Love You Seek"" https://howtobetheloveyouseek.com ""How to Meet Yourself"" https://howtomeetyourself.com ""How to Do the Work"" https://theholisticpsychologist.com/how-to-do-the-work/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Key points: 0:00 - Parentification 1:16 - How do i feel? 3:03 - Plan down time 4:38 - Set boundaries","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,,PT7M42S,462,2d,hd,false,,en,https://i.ytimg.com/vi/C5foUQPlMq8/maxresdefault.jpg,1,,,,21137,1581,,0,133
130,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",qyhoJ6TnfnI,2024-09-20T19:00:28Z,"2024-09-20 19:00:28","Understanding the parentified daughter experience","Join my private healing community here: https://selfhealerscircle.com/ Order my books: ""How To Be The Love You Seek"" https://howtobetheloveyouseek.com ""How to Meet Yourself"" https://howtomeetyourself.com ""How to Do the Work"" https://theholisticpsychologist.com/how-to-do-the-work/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Complete transcript: Understanding the parentified daughter experience Child: I'm the oldest parentified daughter. I'm mature for my age and belive that it's my role to please everyone around me. Parent: What does that mean? Chid: It means that I've had to become a parent to my own parent. You know you and dad don't really get along, and there's lots of issues around here. And it; 's my role to manage everyone's anxiety and problems. Of course, no one really notices my anxiety because I've just learned to dissociate from it all. But, that's okay I won't have many childhood memories anyway. Parent: But you seem like you have it all together. Child: haha, oh that's a front. I'm just quiet and don't act like much bothers me, but really I'm confused inside. And I'm starting to deal with depression. And fantasize about leaving this home more often than not. In a few years, I'll be searching for love in all the wrong places, but I'll hide most of that too. Because my emotions don't matter to my parents. Why would they matter to my future partners?","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT51S,51,2d,hd,false,,en,https://i.ytimg.com/vi/qyhoJ6TnfnI/maxresdefault.jpg,1,,,,1375664,129519,,0,3018
131,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",oZR5iKfCNpg,2024-09-17T19:00:22Z,"2024-09-17 19:00:22","Stuck in freeze? signs and solutions","Join my private healing community here: https://selfhealerscircle.com/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Stuck in freeze? signs and solutions Person: I just watch myself wasting all my time and I can't stop, why is that? Therapist: You've been under so much stress. Your body feels threatened and your nervous system is going to shut down. In animals, this looks like playing dead. And in humans, it looks like a completely unmotivated, exhausted and burnout. Person: I feel like I'm just lazy. Therapist: It's not that you're lazy, it's your body trying to protect itself. When you get stuck in freeze, our body is immobilized. All we want to do is lay down. Our heart rate slows and our thinking is hazy. Even though we want to do chores or get work done, all we can do is scroll on our phones or watch ourselves not getting anything done. Person: Welcome to my life.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT37S,37,2d,hd,false,,en,https://i.ytimg.com/vi/oZR5iKfCNpg/maxresdefault.jpg,1,,,,150560,19553,,0,446
132,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",Ds9dGkTBD8k,2024-09-15T19:00:05Z,"2024-09-15 19:00:05","Growing up invisible: the impact of being the invisible child","Join my private healing community here: https://selfhealerscircle.com/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Growing up invisible: the impact of being the invisible child Mom: You just take care of yourself honey. Child: I sure do. Mom: It's not like you're even there. Child: You've noticed. Mom: Such an easy child. Child: I'm more quiet and the chaos in this home is way too much for me. I've learned to just not cause any issues. Most of the time I'm just in my room and daydreaming. I watch TV shows and pretend that I'm part of a completely different family. Mom: Yeah, you're always in your room. You don't really talk to us or tell us what's going on in your life. Child: Okay, here's what I'm learning: I'm expected to just be okay, which really means invisible. The more I keep to myself, the more I'm rewarded for being good. And you don't think it's necessary to check in on me or ask how I'm doing or see what I'm interested in. I seem like the stable one in the family, but as an adult I'll really struggle. I won't know how to express myself or ask for help. I'll completely deny any of my own needs in every kind of relationship. I'll be so afraid to rock the boat, that I'll just people please. And when things get stressful for me, I'll just withdraw and spend time alone. And feel completely misunderstood.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT1M,60,2d,hd,false,,en,https://i.ytimg.com/vi/Ds9dGkTBD8k/maxresdefault.jpg,1,,,,491344,47529,,0,1119
133,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",BXeG6ughsy0,2024-09-14T19:00:07Z,"2024-09-14 19:00:07","THESE are signs YOU were the parentified daughter","SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com/waitlist/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Key points: 0:00 - The parentified daughter 1:17 - Signs you've been parentified 3:38 - Impact of being parentified 6:40 - I want to hear from you","Dr. Nicole,The SelfHealers Circle,How to be the love you seek,How to do the work,how to meet yourself,Holistic healing,Dr. Nicole LePera,Mental health,Healing journey,Self Help",27,Education,,PT7M4S,424,2d,hd,false,,en,https://i.ytimg.com/vi/BXeG6ughsy0/maxresdefault.jpg,1,,,,38738,2254,,0,248
134,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",Z6SNnROErI8,2024-09-13T19:00:18Z,"2024-09-13 19:00:18","Did you experience parentification? here’s how to tell","Join my private healing community here: https://selfhealerscircle.com/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Did you experience parentification? here’s how to tell Therapist: If you were the firstborn daughter, there's a high chance you are the most parentified sibling. Growing up you learn to care take people around you in order to manage your environment. Maybe you listen to your mom complain about your dad, or you cleaned up after your siblings because you knew if there was a mess, your dad would go into a rage. And during all of this, you didn't have a parent who was noticing your anxiety. You didn't have someone to reflect back your reality back to you, which is actually how you develop a sense of self. You might have even had a parent who denied what was happening. Or who pretended that what was happening wasn't happening at all. Making you even more anxious and making you want to control the situation even more. So from a young age, you're wired to please and smooth things over. You believe that the only way to be seen is through achievement. By being easy or by projecting the image of a perfect family. You're always performing because you learn that's the only way to be seen.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT50S,50,2d,hd,false,,en,https://i.ytimg.com/vi/Z6SNnROErI8/maxresdefault.jpg,1,,,,126621,14177,,0,496
135,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",oz-AfgIVGr0,2024-09-10T19:00:34Z,"2024-09-10 19:00:34","Walking on eggshells as a child: what it does to you","Join my private healing community here: https://selfhealerscircle.com/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Walking on eggshells as a child: what it does to you Mom: You really upset your father. Next time just say you'll think about it. Person: Okay so dad doesn't like to hear that I don't want to do something, so I should pretend I'm going to do it? Mom: I just makes things easier. Person: I think it would be easier if dad could regulate his emotions, and if he didn't make you feel responsible for telling me how I can please him. I'm an adult and if I don't want to do something, I'm going to say no. I've walked on eggshells around not saying the wrong thing my entire life. Mom: Why do you have to make things so difficult? Person: Boundaries don't make things difficult mom, unless a person is not willing to accept them.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/oz-AfgIVGr0/maxresdefault.jpg,1,,,,126302,12091,,0,205
136,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",JUHuDcZzmrA,2024-09-08T19:00:08Z,"2024-09-08 19:00:08","What it means when you're told ""you were a difficult child""","SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: What it means when you're told ""you were a difficult child"" Person: You always told me I was a difficult child and how easy my brother was. Mom: He was easy. Meaning he was really tolerant of many of my toxic behaviors growing up. And you would directly talk about them, which made me feel really ashamed. I wasn't mature enough to understand that that was my own shame coming up. Instead, I thought you were causing me to feel shame. Person: Okay, well it was really hurtful and it caused a lot of fights between him and I. It felt like we were competing for your love. Mom: Oh, you were. The thing is my own wounding made me seek chronic validation from my children. Your brother always took my side and told me what a great mother I was. You were more challenging for me. Instead of looking at as an opportunity to grow and heal different parts of myself, I just felt threatened by you really. I wish I could have told you that you were strong-willed and wise. But, I just called you difficult because I couldn't cope.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT46S,46,2d,hd,false,,en,https://i.ytimg.com/vi/JUHuDcZzmrA/maxresdefault.jpg,1,,,,71859,7295,,0,173
137,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",71JAJ0ui8Wo,2024-09-07T19:00:04Z,"2024-09-07 19:00:04","You need to know THIS about your nervous system","Click this link below to check out my previous video on Box breathing: : https://youtu.be/WExXuO0xxYM SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com/waitlist/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Key points: 0:00 - Our nervous system 0:48 - Zone of tolerance 1:53 - Hyperarousal 2:47 - Window of tolerance 3:22 - Hypoarousal 5:39 - Stay or return to your window of tolerance 6:39 - I want to hear from you","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,Health,PT7M15S,435,2d,hd,false,,en,https://i.ytimg.com/vi/71JAJ0ui8Wo/maxresdefault.jpg,1,,,,18809,1338,,0,109
138,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",zYMqdX5tIhU,2024-09-06T19:00:37Z,"2024-09-06 19:00:37","Normalize supporting people when they’re overstimulated","SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Normalize helping people when they’re overstimulated Person 1: You seem standoffish Person 2: You mean because I took some time alone? Person 1: Well, it is a party and everyone is having fun and you just look sort of stuck up. Person 2: Maybe I look that way but I'm just overstimulated. There are a lot of people around that I don't know. It overwhelms my nervous system. And I'm really not the best at small talk. I'm more of an observer, who just listens. Just because I take some space, doesn't mean that I'm standoffish. It just means that I don't have too much to say right now. And I need a little bit of quite. Just like you need socialization, I need quite.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT29S,29,2d,hd,false,,en,https://i.ytimg.com/vi/zYMqdX5tIhU/maxresdefault.jpg,1,,,,71637,7820,,0,182
139,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",pO5RM6fys-U,2024-09-03T19:00:32Z,"2024-09-03 19:00:32","Handling ""why don't you talk to us?"" from your parents","SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Handling ""Why don't you talk to us?"" from your parents Parent: ""Why don't you talk to us? Your father and I get no updates on your life. Person: Have you thought about why that might be mom? Well, it's because every time I share something with you, even if I say don't tell anyone else and I want to keep it private, you share it with people. You've done this since high school. And I would get so upset that people knew things about me that I don't want them to know. It's not that I don't want to talk to you, it's that I can't trust that what I tell you won't be shared. Parent: Ugh I forgot, I'm an awful person so my own child doesn't want to tell me anything. Person: This would be another reason, I don't talk to you about things, because when I express how I feel, you immediately get defensive instead of taking a minute to think about if what I'm saying could be valid.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT36S,36,2d,hd,false,,en,https://i.ytimg.com/vi/pO5RM6fys-U/maxresdefault.jpg,1,,,,57154,6002,,0,141
140,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",1CDtKlEjqxY,2024-09-01T19:00:00Z,"2024-09-01 19:00:00","How to heal from emotionally immature parents","SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete Transcript: How to heal from emotionally immature parents Therapist: If you feel guilty a lot of the time for seemingly no reason, you might have been raised by emotionally immature parents. Emotionally immature parents haven't actually learned how to take care of themselves, so they have a subconscious desire that their children meet their needs. They teach them early to focus on their needs at all times. In childhood this usually looks like oversharing, talking about marital problems or problems at work. Or really anything else that puts the parent in a space to receive sympathy. Because they lack emotional maturity, they can't understand that oh this child is 7 years old, this isn't something that they can understand or support me with. I need to got to a peer because again their subconscious belief is that their children are to be their caretakers. So the adult child of an emotionally immature parent feels so much guilt about what their parents have gone through in the past. And about what they're dealing with now. Even if their parent hasn't changed any of their habits or their behaviors. It's just this heaviness that they feel because they've been conditioned to be a parent pleaser from such a young age. And they truly believe that their role is to parent their parents.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT58S,58,2d,hd,false,,en,https://i.ytimg.com/vi/1CDtKlEjqxY/maxresdefault.jpg,1,,,,240993,23601,,0,565
141,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",lHSlZCbShEM,2024-09-01T16:00:45Z,"2024-09-01 16:00:45","THIS is how you heal the father wound","Click this link below to check out my previous video on The Father Wound: https://youtu.be/IF8yeSm60Gw SelfHealers Circle enrollment is NOW OPEN! Spaces are limited and do sell out. Click this link to join: https://selfhealerscircle.com/waitlist/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Key points: 0:04 How to heal the father wound 0:18 Write a note to your inner child 1:59 Get to know your own needs 3:47 Ask for help or support 5:03 Process the anger and grieve 6:48 Become your own best parent 8:00 I want to hear from you","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,Health,PT8M7S,487,2d,hd,false,,en,https://i.ytimg.com/vi/lHSlZCbShEM/maxresdefault.jpg,1,,,,32381,2064,,0,133
142,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",FSi41VpUi7s,2024-08-30T19:00:15Z,"2024-08-30 19:00:15","When your parent had no boundaries","SelfHealers Circle opens for enrollment on September 1st! Spaces are limited and do sell out. Visit this link to jump on the waitlist: https://selfhealerscircle.com/waitlist/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete Transcript: When Your Parent Had No Boundaries Parent: your father is always with his little girlfriends. You should probably know the truth, I have no idea what I'm gonna do. Should I leave him? Child: I'm 10 years old I don't think I'm in a place to make that decision for you. Parent: I think she has a crush on Brian Bellshaw. She's so cute and giddy around him. And I overheard her on the phone just gushing about him. Child: Mom who are you talking to? Parent: Stop, oh my god honey lighten up. Parent: Let's be aware of what we're eating okay? Honey, I know you love your food and want seconds. But let's think about how we wanna stay healthy right? Once your thighs are touching, it's time to cut back a little bit.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,Lifestyle_(sociology),PT34S,34,2d,hd,false,,en,https://i.ytimg.com/vi/FSi41VpUi7s/maxresdefault.jpg,1,,,,95965,6849,,0,284
143,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",y9XsfWM3umI,2024-08-27T19:00:29Z,"2024-08-27 19:00:29","Do you have attachment wounding?","SelfHealers Circle opens for enrollment on September 1st! Spaces are limited and do sell out. Visit this link to jump on the waitlist: https://selfhealerscircle.com/waitlist/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete Transcript: Do you have attachment wounding? Person 1: I have attachment wounding. So when someone pulls away or gives me mixed signals, I just feel like we have more chemistry. Person 1: I have attachment wounding. So I spend all of my time in relationships, thinking that the other person is upset with me. And asking countless times if they're okay. Person 1: I have attachment wounding. So I go after people who are completely emotionally unavailable and try to get them to change. No matter how many times they hurt me. Person 1: I have attachment wounding. So as soon as I get into a relationship, I start fantasizing about how great my ex was. Even though that relationship was terrible.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,Lifestyle_(sociology),PT26S,26,2d,hd,false,,en,https://i.ytimg.com/vi/y9XsfWM3umI/maxresdefault.jpg,1,,,,64906,4726,,0,80
144,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",6FjI9pS6rgk,2024-08-25T19:00:02Z,"2024-08-25 19:00:02","POV: Emotional regulation is the new generational wealth","SelfHealers Circle opens for enrollment on September 1st! Spaces are limited and do sell out. Visit this link to jump on the waitlist: https://selfhealerscircle.com/waitlist/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: POV: Emotional Regulation is the New Generational Wealth Parent: You're so ungrateful. Who gave you a roof over your head? I sent you to college and made sure you had dinner every night? Person 1: I am grateful for all those things. I'm just trying to talk about some things that happened when we were growing up. It doesn't mean that I'm ungrateful. Parent: Okay, are you gonna talk about all the sacrifices for you or say something good about me for once? Kids would have died for what you had. Every Christmas you had more toys than some kids could dream of. Person 1: You do know that someone can have material possessions and live in emotional poverty right? Parent: What does that even mean? Person I: Emotional poverty is when someone grows up without the safe connections they need to develop emotional regulation and full inner self. Growing up this way creates deep rage and anxiety, depression, and an inability to trust people. It's not just about giving kids things.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT43S,43,2d,hd,false,,en,https://i.ytimg.com/vi/6FjI9pS6rgk/maxresdefault.jpg,1,,,,75950,8676,,0,223
145,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",IF8yeSm60Gw,2024-08-24T19:00:16Z,"2024-08-24 19:00:16","THESE are the signs you have a father wound","SelfHealers Circle opens for enrollment on September 1st! Spaces are limited and do sell out. Visit this link to jump on the waitlist: https://selfhealerscircle.com/waitlist/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Key points: 00:00 The Father Wound 01:10 Signs you might have the father wound 06:22 Impact from the father wound 06:46 I want to hear from you","Dr. Nicole,The SelfHealers Circle,How to be the love you seek,How to do the work,how to meet yourself,Holistic healing,Dr. Nicole LePera,Mental health,Healing journey,Self Help,Father wound",27,Education,Health,PT6M58S,418,2d,hd,false,,en,https://i.ytimg.com/vi/IF8yeSm60Gw/maxresdefault.jpg,1,,,,86852,4276,,0,472
146,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",MF_oK-nZuDM,2024-08-23T19:00:21Z,"2024-08-23 19:00:21","POV: When parents say ""you're too secretive""","SelfHealers Circle opens for enrollment on September 1st! Spaces are limited and do sell out. Visit this link to jump on the waitlist: https://selfhealerscircle.com/waitlist/ Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: POV: When Parents Say ""You're Too Secretive"" Parent: You're so secretive you never tell us anything. Person 1: Have you ever thought about why that is mom? Well, it's actually because when I tell you things or share parts of my life, I can visually see you check out, or you bring the conversation back to yourself. Or what other people's kids are doing. After a while, I just stopped telling you things. It's not that I'm secretive. Parent: Okay, time to tear down your mother, list all the things wrong with me. Person 1: And here's just another example of why I don't open up to you. I know you don't mean it but you don't just allow me to share things. And it's why you don't really know who your daughter actually is.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/MF_oK-nZuDM/maxresdefault.jpg,1,,,,64044,6612,,0,218
147,UCtEWTaMjqOH8J1Gy06Ey0Yg,"The Holistic Psychologist",Pwvl0RyalqM,2024-08-20T19:00:19Z,"2024-08-20 19:00:19","Understanding childhood trauma in a relationship","SelfHealers Circle opens for enrollment on September 1st! Spaces are limited and do sell out. Visit this link to jump on the waitlist: https://selfhealerscircle.com/waitlist Order my new book: https://howtobetheloveyouseek.com/ Get my FREE Relationship Future Self Journal: https://theholisticpsychologist.com/relationship-future-self-journal/ Find me on Instagram: @the.holistic.psychologist Complete transcript: Understanding Childhood Trauma in a Relationship Person 1: Did you hear that? Person 2: Yeah, I think it's just the neighbor parking his car. Person 2: Ah, let me give you a hug. Person 1: You're actually making things worse. Now I feel guilty because I want you to completely disappear, and you're just trying to help.","The Holistic Psychologist,Dr. Nicole Lepera",27,Education,"Health,Lifestyle_(sociology)",PT14S,14,2d,hd,false,,en,https://i.ytimg.com/vi/Pwvl0RyalqM/maxresdefault.jpg,1,,,,441665,22559,,0,491
