position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
58,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",TrjYaZVfoew,2025-01-04T05:30:40Z,"2025-01-04 05:30:40","RSV can hit adults hard. How you can hit back: Who should protect themselves with the RSV vaccine","RSV can hit adults hard. How you can hit back: Who should protect themselves with the RSV vaccine. Read on LoHud.com by Montefiore Einstein’s Gregory D. Weston, MD, MS, Attending Physician–Infectious Diseases in the link in the comments below. #Montefiore #MontefioreEinstein #RSV #AdultRSV #RSVVaccine #Respiratory #RespiratoryDisease #InfectiousDisease #RespiratoryTractInfection #Lohud","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Society",PT25S,25,2d,hd,false,,en,https://i.ytimg.com/vi/TrjYaZVfoew/maxresdefault.jpg,,,,,183,3,,0,1
59,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",6uMpR34qcLo,2025-01-01T03:15:13Z,"2025-01-01 03:15:13","""Twins"" the Night Before Christmas!","""Twins"" the Night Before Christmas! After a stay in the Montefiore Wakefield neonatal intensive care unit, this precious bundle of twin joy arrived home on Christmas Eve—ready to celebrate the holidays surrounded by love and family! #MontefioreEinstein #ChristmasEveTwins","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,,PT14S,14,2d,hd,false,,en,https://i.ytimg.com/vi/6uMpR34qcLo/maxresdefault.jpg,,,,,405,12,,0,2
60,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",nsAJ307ES6Q,2024-12-31T20:34:28Z,"2024-12-31 20:34:28","Beat the Winter Blues: Tips to Combat Seasonal Affective Disorder (SAD)","Feeling down as the days get shorter? Seasonal Affective Disorder (SAD) is a type of depression triggered by reduced sunlight in the fall and winter. Less light can disrupt your mood, energy, and sleep patterns. Symptoms can include: - Low energy - Trouble sleeping or oversleeping - Difficulty concentrating - Changes in appetite or weight But there are ways to combat SAD. Try light therapy, stay active, and spend time outdoors during daylight hours. If symptoms persist, don’t hesitate to seek support—your mental health matters. 🌞❄️ #Montefiore #MontefioreEinstein #SeasonalAffectiveDisorder #MentalHealth #psyciatryandbehavioralhealth #MEPA #SADAwareness #Wellness","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT32S,32,2d,hd,false,,en,https://i.ytimg.com/vi/nsAJ307ES6Q/maxresdefault.jpg,,,,,206,5,,0,0
61,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",yuykBjj8bmg,2024-12-30T21:21:06Z,"2024-12-30 21:21:06","Beat travel fatigue and jet lag during the holidays!","The holiday season, one of the busiest times of the year to travel, can result in travel fatigue—temporarily feeling exhausted or mentally drained—particularly after a long flight or road trip. Jet lag on the other hand, is the result of traveling across time zones and can cause symptoms such as sleeplessness, anxiety, loss of appetite and headaches. This season, try the following tips to help combat jet lag: - Limit alcohol and caffeine before and during your travel - Pack a travel sleep kit with an eye mask, earplugs, and comfy clothes. - Drink plenty of water throughout your journey - Adjust your sleep schedule before your trip: Go to bed 1-2 hours earlier if traveling east, or 1-2 hours later if heading west. This helps your body adapt to the new time zone more smoothly. Don’t let sleepless nights ruin your holiday adventures. Take steps to prioritize your rest and wake up ready to enjoy this season to the max! #Montefiore #MontefioreEinstein #TravelTips #BetterSleep #HealthyTravel #SleepWell #Travel","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT24S,24,2d,hd,false,,en,https://i.ytimg.com/vi/yuykBjj8bmg/maxresdefault.jpg,,,,,148,2,,0,0
62,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",7AJ5tarf1jI,2024-12-27T18:40:15Z,"2024-12-27 18:40:15","A very special Christmas gift at Montefiore Einstein!","A very special Christmas gift at Montefiore Einstein! Welcome to the world, Baby Nova, born at 1:04 AM on Christmas Day at Montefiore Einstein’s Jack D. Weiler Hospital (Einstein Campus). Our newest ""little reindeer"" and mom are both doing wonderfully. What a magical way to celebrate the holidays! #MontefioreEinstein #MontefioreBaby #ChristmasBaby #ChristmasMiracle #WelcomeNova","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Lifestyle_(sociology),PT15S,15,2d,hd,false,,en,https://i.ytimg.com/vi/7AJ5tarf1jI/maxresdefault.jpg,,,,,580,8,,0,0
63,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",gn4jj5oBRmo,2024-12-27T00:46:22Z,"2024-12-27 00:46:22","Traveling with back pain can be challenging, but a little preparation can make all the difference.","Traveling with back pain can be challenging, but a little preparation can make all the difference. Here are some tips to ease your journey: 🧳 Pack Smart: Rolling suitcases save your back—no heavy lifting needed! 🪑 Choose Support: Bring a lumbar pillow or rolled towel for back support during long trips. 🚶‍♀️ Stay Active: Stretch and walk around regularly to keep your muscles loose. 💧 Hydrate: Drinking water helps keep your body functioning at its best. ✈️ Plan Ahead: Coordinate with the airline or airport for assistance, like Pre-Check or expedited lines, to reduce strain and waiting times. Travel comfortably and manage back pain with these tips! If your pain persists, consider scheduling an appointment with a specialist. See more in the link in the comments below. #Montefiore #MontefioreEinstein #BackPain #BackHealth #BackPainRelief #TravelTips #SpineHealth #HolidaysTravel","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT33S,33,2d,hd,false,,en,https://i.ytimg.com/vi/gn4jj5oBRmo/maxresdefault.jpg,,,,,165,3,,0,1
64,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",YmCt5y8ieQc,2024-12-24T19:03:05Z,"2024-12-24 19:03:05","First robotic kidney transplant at Montefiore Einstein gives mother new life for the holidays!","First robotic kidney transplant at Montefiore Einstein gives mother new life for the holidays! This groundbreaking surgery was performed by Marie Le, MD, Transplant Surgeon and Surgical Director of our Living Donor Kidney Program, working alongside Dr. Charbel Chalouhy, MD, Attending Physician, Dept of Urology, and team. Just three days post-op, she was able to go home to her 6-year-old daughter. This year’s holiday planning won’t include dialysis schedules, instead they’re decorating their Christmas tree and filling their home with cheer! This innovative robotic approach, combined with our surgical team’s expertise, demonstrates Montefiore Einstein’s commitment to advancing transplant care and improving our patients’ lives. Learn more about the Montefiore Einstein Center for Transplantation in the link in the comments below. #MontefioreEinstein #TransplantSurgery #MedicalInnovation #RoboticSurgery #PatientCare #Healthcare #KidneyTransplant #HolidayMiracles","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Health,PT19S,19,2d,hd,false,,en,https://i.ytimg.com/vi/YmCt5y8ieQc/maxresdefault.jpg,,,,,246,3,,0,2
65,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",cxRhZR1lQsE,2024-12-23T20:26:32Z,"2024-12-23 20:26:32","Knock Prostate Cancer Out of the Park: Free Cancer Screening PSA tests at Yankee Stadium","Amid the excitement of a thrilling 10th-inning victory against the Red Sox at Yankee Stadium, 174 men also took an important step for their health by completing a prostate cancer screening with a simple prostate-specific antigen (PSA) blood test. The second annual “Knock Prostate Cancer Out of the Park” event, a collaboration between Montefiore Einstein, the New York Yankees and the nonprofit Fans for the Cure, advanced our core commitment to promote equitable access to healthcare in the communities we serve. A special guest appearance by former Yankee and World Series Most Valuable Player Hideki Matsui really made this event a home run!"" For more Montefiore Einstein content, follow us on social at: • Facebook (Eng) – https://www.facebook.com/montefioremedicalcenter • Facebook (Spa) – https://www.facebook.com/MontefioreObjetivoTuSalud • Twitter (Eng) – https://twitter.com/montefiorenyc?lang=en • Instagram (Eng) – https://www.instagram.com/montefiorehealthsystem/ • Instagram (Spa) – https://www.instagram.com/montefioreobjetivotusalud/?hl=en • LinkedIn (Eng) — https://www.linkedin.com/company/montefiore-health-system","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Society",PT3M20S,200,2d,hd,false,,en,https://i.ytimg.com/vi/cxRhZR1lQsE/maxresdefault.jpg,,,,,285,4,,0,0
66,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",GfOlaXm0SAc,2024-12-23T20:12:09Z,"2024-12-23 20:12:09","Santa, Mrs. Claus & Merry Helpers Bring Holiday Magic to Children’s Hospital at Montefiore Einstein","Holiday magic filled the air at the Children’s Hospital at Montefiore Einstein as Santa Claus arrived to spread cheer to children spending their holidays in the hospital. Traveling all the way from the North Pole, Santa, Mrs. Claus, and their merry helpers brought festive balloons and surprise-filled backpacks for each child. Joining in the joyful gift-giving were Michael D. Cabana, MD, MPH, Physician-in-Chief of the hospital, along with Child Life team member elves, making the day unforgettable for all. #MontefioreEinstein #ChildrensHospitalatMontefioreEinstein #Santa #SantaVisit #HappyHolidays #CHAMily #ChildLife For more Montefiore Einstein content, follow us on social at: • Facebook (Eng) – https://www.facebook.com/montefioremedicalcenter • Facebook (Spa) – https://www.facebook.com/MontefioreObjetivoTuSalud • Twitter (Eng) – https://twitter.com/montefiorenyc?lang=en • Instagram (Eng) – https://www.instagram.com/montefiorehealthsystem/ • Instagram (Spa) – https://www.instagram.com/montefioreobjetivotusalud/?hl=en • LinkedIn (Eng) — https://www.linkedin.com/company/montefiore-health-system","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Entertainment,PT3M22S,202,2d,hd,false,,en,https://i.ytimg.com/vi/GfOlaXm0SAc/maxresdefault.jpg,,,,,246,3,,0,1
67,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",5oOQfWh0uUk,2024-12-23T14:09:26Z,"2024-12-23 14:09:26","Thanksgiving Fresh Produce Distribution to Community Expands to 7 Locations & 70,000 Pounds of Food","The Healthy Thanksgiving Fresh Produce Distribution Initiative stretched further than ever in its fourth year, with more than 70,000 pounds of fresh produce distributed across seven locations in the Bronx, Westchester, Rockland and Orange counties, thanks to the efforts of Montefiore Einstein’s Office of Community Affairs and a network of generous partners and volunteers dedicated to strengthening our communities’ health and reducing food insecurity. For more Montefiore Einstein content, follow us on social at: • Facebook (Eng) – https://www.facebook.com/montefioremedicalcenter • Facebook (Spa) – https://www.facebook.com/MontefioreObjetivoTuSalud • Twitter (Eng) – https://twitter.com/montefiorenyc?lang=en • Instagram (Eng) – https://www.instagram.com/montefiorehealthsystem/ • Instagram (Spa) – https://www.instagram.com/montefioreobjetivotusalud/?hl=en • LinkedIn (Eng) — https://www.linkedin.com/company/montefiore-health-system","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Society,PT2M29S,149,2d,hd,false,,en,https://i.ytimg.com/vi/5oOQfWh0uUk/maxresdefault.jpg,,,,,398,7,,0,0
68,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",Toi3Z7kvACE,2024-12-21T04:23:21Z,"2024-12-21 04:23:21","Protect and defend yourself against the flu: Flu-fighting tips for a healthy winter.","Protect and defend yourself against the flu: Flu-fighting tips for a healthy winter. Read on LoHud.com by Montefiore Einstein’s Vanessa Pratomo, MD, Family Medicine–Montefiore Medical Group in the link below in the comments. #Montefiore #MontefioreEinstein #Flu #FluSeason #FluProof #FluDefense #FluShot #FluSymptoms #RespiratoryIllness #Lohud","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT22S,22,2d,hd,false,,en,https://i.ytimg.com/vi/Toi3Z7kvACE/maxresdefault.jpg,,,,,128,2,,0,1
69,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",F2TfiHNr_8E,2024-12-18T06:29:37Z,"2024-12-18 06:29:37","Journaling has a variety of positive effects on your mental health:","Journaling — the simple act of recording your thoughts via words or illustrations — has a variety of positive effects on your mental health: - Reduces anxiety - Promotes mindfulness - Helps regulate emotions - Encourages openness Starting to journal as a habit can feel daunting, but the best time to start is now. #Montefiore #MontefioreEinstein #MentalHealthWeek #MentalHealth #Journaling","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT22S,22,2d,hd,false,,en,https://i.ytimg.com/vi/F2TfiHNr_8E/maxresdefault.jpg,,,,,94,1,,0,0
70,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",feF6rMKtVrM,2024-12-14T06:10:01Z,"2024-12-14 06:10:01","AIDS could soon be a thing of the past? Breakthroughs could end the epidemic","AIDS could soon be a thing of the past? Breakthroughs could end the epidemic: Why experts believe the AIDS epidemic could end by 2030. Read on LoHud.com by Montefiore Einstein’s Barry S. Zingman, MD, Medical Director of the AIDS Center in the link below in the comments. #Montefiore #MontefioreEinstein #WorldAidsDay #AIDS #HIV #AIDSEpidemic #EndAIDS #AIDSTreatment #HIVTreatment #TreatmentAdvancements #MontefioreEinsteinAIDSCenter #Lohud","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Society",PT25S,25,2d,hd,false,,en,https://i.ytimg.com/vi/feF6rMKtVrM/maxresdefault.jpg,,,,,155,2,,0,1
71,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",aqtCdmzdVTg,2024-12-12T06:10:00Z,"2024-12-12 06:10:00","Reversing prediabetes could be easier than you think: Head off prediabetes before it becomes Type 2.","Reversing prediabetes could be easier than you think: Head off prediabetes before it becomes Type 2. Read on LoHud.com by Montefiore Einstein’s Sandra Aleksic, MD, Assistant Professor in the Department of Medicine, Division of Endocrinology and Geriatrics in the link below in the comments. #Montefiore #MontefioreEinstein #Prediabetes #Diabetes #ReverseDiabetes #BloodSugar #Health #MontefioreEinsteinAdvancedCare #Lohud","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Health,PT18S,18,2d,hd,false,,en,https://i.ytimg.com/vi/aqtCdmzdVTg/maxresdefault.jpg,,,,,125,2,,0,1
72,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",KNUMlBpn9Wo,2024-12-10T21:09:15Z,"2024-12-10 21:09:15","Celebrating Dr. Susan Coupey: A Tribute from the Children’s Hospital at Montefiore Einstein","Dr. Coupey was an early leader in developing the subspecialty of adolescent medicine. Her focus has been on adolescent mental health, chronic health conditions and reproductive health. After fellowship, Dr. Coupey joined the Montefiore Einstein faculty and rose to the rank of Professor of Pediatrics in 1993. She has received the Harry F. Gordon Award for Outstanding Clinical Teaching, and the William Obrinsky Award for Excellence in Student Teaching. From 2002 to 2018, Dr. Coupey served as Chief of the Division of Adolescent Medicine. During this time she oversaw a doubling of the faculty in the Division and developed new clinical programs including the Long-acting Reversible Contraception (LARC) Program, the Eating Disorder Program, and the Gender Care Program. From 1989 through 2007 Dr. Coupey was Director of the Introduction to Clinical Medicine (ICM) Program and as course leader for three required medical school courses, teaching medical interviewing, doctor/patient relationship, and physical diagnosis skills. Dr. Coupey served on the Board of Directors of the Society for Adolescent Health and Medicine and as President of the Board of Directors of the North American Society for Pediatric and Adolescent Gynecology. In 2005, she was honored with the Adele Dellenbaugh Hofman Award by the American Academy of Pediatrics. She was inducted into the Leo M. Davidoff Society, elected to Alpha Omega Alpha by Einstein students and selected by the Board of Governors of the Alumni Association as Honorary Alumna of the Albert Einstein College of Medicine. Dr. Coupey has trained many leaders in the field of adolescent medicine, who are now educating the next generation of adolescent medicine specialists across the United States, as well as abroad. Congratulations to Dr. Susan Coupey Recipient of the Children's Hospital at Montefiore Einstein 2024 Career Achievement Award! For more Montefiore Einstein content, follow us on social at: • Facebook (Eng) – https://www.facebook.com/montefioremedicalcenter • Facebook (Spa) – https://www.facebook.com/MontefioreObjetivoTuSalud • Twitter (Eng) – https://twitter.com/montefiorenyc?lang=en • Instagram (Eng) – https://www.instagram.com/montefiorehealthsystem/ • Instagram (Spa) – https://www.instagram.com/montefioreobjetivotusalud/?hl=en • LinkedIn (Eng) — https://www.linkedin.com/company/montefiore-health-system","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Society",PT5M54S,354,2d,hd,false,,en,https://i.ytimg.com/vi/KNUMlBpn9Wo/maxresdefault.jpg,,,,,514,5,,0,0
73,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",s3LdWeJse0g,2024-12-10T19:15:53Z,"2024-12-10 19:15:53","4 Toy Safety Tips Every Parent Should Remember this Holiday Season","Toys are a fun, magical part of the holiday season, but they’re also an important part of a healthy childhood. Toys and creative play help children develop essential cognitive, social, and motor skills, along with self-confidence. But what makes a toy safe? - Look for the instructions and safety information. Phrases like “nontoxic,” “BPA-free,” and, on electric toys, “UL Approved,” help ensure you’re buying safe toys. - Beware of choking hazards: Younger kids — especially those under 3 — instinctively put things in their mouths. - Use helmets or protective gear when recommended - It’s important to clean toys regularly, especially when cold, flu, RSV, and COVID-19 are circulating. These simple steps can make playtime both fun and safe! For more toy safety tips, see the link in the comments below. #Montefiore #MontefioreEinstein #ToySafety #HaveFunBeSafe #FamilyWellness #HealthTips","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Hobby,Lifestyle_(sociology)",PT31S,31,2d,hd,false,,en,https://i.ytimg.com/vi/s3LdWeJse0g/maxresdefault.jpg,,,,,111,3,,0,1
74,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",K66HmHnXvcQ,2024-12-09T02:25:33Z,"2024-12-09 02:25:33","Are you looking for a special treat that is healthy and delicious? Try Walnut Brownies.","Are you looking for a special treat that is healthy and delicious? Try Walnut Brownies. These brownies are suitable for any celebration, such as holidays, birthdays, anniversaries, or just when you crave a sweet bite. Keep this recipe on hand to ensure you can cure your sweet cravings with a nutritious treat. You are going to love it! #Montefiore #MontefioreEinstein #Brownies #WalnutBrownies #HolidayTreat #Dessert Ingredients: 2 cups of fresh seedless dates (soak them in warm water for 10 minutes if they are dehydrated) 1/4 cup almond butter 3 tablespoons unsweetened applesauce 1/3 cup unsweetened cocoa powder 1/4 cup dark chocolate with at least 70% cocoa in pieces or chocolate chips 1/3 cup chopped walnuts Preparation: 1. Preheat the oven to 350º F. 2. Use a mold for baking bread and line the inside surface with the baking paper. 3. In a food processor, crush the dates. 4. Add the almond butter and the applesauce to the crushed dates. Process until incorporated well. 5. Add the chocolate and the crushed nuts to the mixture and mix well with the rest of the ingredients. 6. Transfer the mixture to the mold and spread it in a uniform layer. 7. Bake for approximately 15 minutes until the edges are slightly dry. 8. Remove from the oven and let cool for 10 minutes. 9. After 10 minutes, carefully remove it from the mold. Do not remove the baking paper. 10. Let it cool on a plate for at least 30 minutes; the colder, the firmer the brownies will be. 11. Cut it into 10 portions. Total preparation time: 40 min. Makes 10 servings.","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Food,Lifestyle_(sociology)",PT40S,40,2d,hd,false,,en,https://i.ytimg.com/vi/K66HmHnXvcQ/maxresdefault.jpg,,,,,78,4,,0,1
75,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",mkyMKjgLPeI,2024-12-07T17:16:36Z,"2024-12-07 17:16:36","Ex-NBA player Gary Forbes shares Type 1 diabetes journey at CHAM with his Sole Survivor Comics","Former NBA player Gary Forbes visited the Children’s Hospital at Montefiore Einstein (CHAM) to talk about living with Type 1 Diabetes and share his graphic comics from the Sole Survivor series. Eritrea Mussa, the series editor, also joined for games and storytelling with patients. Thank you to CHAM’s Child Life team for providing such integral support and experiences like this to our pediatric patients and their families. #MontefioreEinstein #ChildrensHospitalAtMontefioreEinstein #ChildLife #Type1Diabetes #PediatricCare #MontefiorePeds #garyforbes_ @thesolesurvivors #eritreamussa","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT14S,14,2d,hd,false,,en,https://i.ytimg.com/vi/mkyMKjgLPeI/maxresdefault.jpg,,,,,111,3,,0,0
76,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",LmbU2gwGlp8,2024-12-07T03:33:43Z,"2024-12-07 03:33:43","Montefiore Einstein Hosts 40 Events for American Diabetes Month to Support the Bronx Community","During American Diabetes Month, Montefiore Einstein hosted almost 40 events, engaging with patients, staff, and community members. These included a Halloween Candy Exchange, multiple workshops and webinars, and events focused on evidence-based, patient-centered care to help our Bronx community manage diabetes. Read more in the link in the comments below. #MontefioreEinstein #AmericanDiabetesMonth #DiabetesAwareness #CommunityHealth #DiabetesEducation","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Health,PT6S,6,2d,hd,false,,en,https://i.ytimg.com/vi/LmbU2gwGlp8/maxresdefault.jpg,,,,,187,10,,0,1
77,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",ZYTmxypIYmg,2024-12-04T16:58:15Z,"2024-12-04 16:58:15","When a lung transplant is the only way to extend life","When a lung transplant is the only way to extend life: Revolutions in lung transplant reduce wait times and improve success. Read on LoHud.com in the link below in the comments by Montefiore Einstein’s Ali Y. Mansour, MD, Medical Director, Advanced Lung Failure and Lung Transplant Program, and Stephen J. Forest, MD, Surgical Director, Advanced Pulmonary Failure and Lung Transplantation, Associate Professor of Cardiothoracic & Vascular Surgery. #Montefiore #MontefioreEinstein #Lung #LungTransplant #OrganTransplant #LungFailure #LungGuard #LungGuardDonorLungPreservationSystem #MontefioreEinsteinComprehensiveLungProgram #Lohud","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT18S,18,2d,hd,false,,en,https://i.ytimg.com/vi/ZYTmxypIYmg/maxresdefault.jpg,,,,,128,3,,0,1
78,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",PbgJskbzqc8,2024-12-02T16:43:16Z,"2024-12-02 16:43:16","This “Giving Tuesday” your support for Montefiore Einstein will have twice the impact","Imagine how far your generosity can go? This “Giving Tuesday” your support for Montefiore Einstein will have twice the impact—gifts are matched dollar-for-dollar! Your contribution—of any size—helps enable us to deliver the most advanced care to our patients, train the next generation of physicians and perform clinical research to develop new treatments and improve the practice of medicine for all. Make your Giving Tuesday gift at the link in the comments below. #MontefioreEinstein #GivingTuesday #GivingTuesday2024 #Donation #HelpingOthers #ThisIsHealthEquity","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Health,PT13S,13,2d,hd,false,,en,https://i.ytimg.com/vi/PbgJskbzqc8/maxresdefault.jpg,,,,,40,1,,0,1
79,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",mQSXNummV5M,2024-11-29T02:49:16Z,"2024-11-29 02:49:16","Happy Thanksgiving!","Warm Thanksgiving wishes from all of us at Montefiore Einstein! Today, we take a moment to appreciate the countless reasons we’re grateful: our hardworking associates, inspiring partners, the incredible support of our community, and most importantly our patients. May your day be filled with love and laughter. #Montefiore #MontefioreEinstein #Thanksgiving #Grateful #Community","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Health,Lifestyle_(sociology)",PT10S,10,2d,hd,false,,en,https://i.ytimg.com/vi/mQSXNummV5M/maxresdefault.jpg,,,,,130,7,,0,0
80,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",h7CKgaLlGWE,2024-11-28T05:01:27Z,"2024-11-28 05:01:27","The Rarest Stars Shine Brightest—No One Has More Grit Than a Group of Kids with Rare Diseases","An inspiring group of kids with rare diseases tap into their resilience to save the holidays. Their journey is a testament to the power of determination, hope and the unbreakable bonds of friendship, showing that The Rarest Stars Shine Brightest. Visit https://brighteststars.org/?utm_source=tmg_yt&utm_medium=paid-social&utm_campaign=2024_hol_NA&utm_content=na_na_video_180_na to watch the short story and explore rare diseases. #MontefioreEinstein #TheRarestStarsShineBrightest #HappyHolidays #HolidayCampaign #RareDiseases For more Montefiore Einstein content, follow us on social at: • Facebook (Eng) – https://www.facebook.com/montefioremedicalcenter • Facebook (Spa) – https://www.facebook.com/MontefioreObjetivoTuSalud • Twitter (Eng) – https://twitter.com/montefiorenyc?lang=en • Instagram (Eng) – https://www.instagram.com/montefiorehealthsystem/ • Instagram (Spa) – https://www.instagram.com/montefioreobjetivotusalud/?hl=en • LinkedIn (Eng) — https://www.linkedin.com/company/montefiore-health-system","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,"Entertainment,Film",PT3M1S,181,2d,hd,true,,en,https://i.ytimg.com/vi/h7CKgaLlGWE/maxresdefault.jpg,,,,,10618557,408,,0,83
81,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",EZuxE49s9LY,2024-11-28T05:01:14Z,"2024-11-28 05:01:14","Las estrellas más raras brillan más—No hay nadie más duro que estos niños con enfermedades raras","Este carismático grupo de niños y niñas con enfermedades raras demuestra su tesón y salva las fiestas. Su viaje es un testimonio del poder de la determinación, la esperanza y los lazos inquebrantables de la amistad, y demuestra que las estrellas más raras brillan más. Visita https://brighteststars.org/es/?utm_source=tmg_yt&utm_medium=paid-social&utm_campaign=2024_hol_NA&utm_content=na_na_video_180_na, mira esta breve historia y explora las enfermedades raras. #MontefioreEinstein #LasEstrellasMasRarasBrillanMas #FelicesFiestas #CampañadeFindeAño #EnfermedadesRaras For more Montefiore Einstein content, follow us on social at: • Facebook (Eng) – https://www.facebook.com/montefioremedicalcenter • Facebook (Spa) – https://www.facebook.com/MontefioreObjetivoTuSalud • Twitter (Eng) – https://twitter.com/montefiorenyc?lang=en • Instagram (Eng) – https://www.instagram.com/montefiorehealthsystem/ • Instagram (Spa) – https://www.instagram.com/montefioreobjetivotusalud/?hl=en • LinkedIn (Eng) — https://www.linkedin.com/company/montefiore-health-system","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Entertainment,PT3M1S,181,2d,hd,false,,en,https://i.ytimg.com/vi/EZuxE49s9LY/maxresdefault.jpg,,,,,1831466,7,,0,1
82,UCrSSB3ymfBGktEufiIsf9lw,"Montefiore Health System",uDrEnEd6tss,2024-11-26T07:18:42Z,"2024-11-26 07:18:42","Continuous Glucose Monitors (CGMs) track blood sugar levels in real-time","Continuous Glucose Monitors (CGMs) track blood sugar levels in real-time through a device attached to your body. This technology has transformed the glucose monitoring experience for many—from multiple finger pricks per day to simply checking an app on your phone. CGMs also give you real-time feedback on how different foods and activities affect your blood sugar levels. Talk to your doctor today to see if a CGM is right for you. #Montefiore #MontefioreEinstein #DiabetesAwarenessMonth #Diabetes #Type2Diabetes #ContinuousGlucoseMonitor #CGM #MontefioreEinsteinEndocrinology","Montefiore,Montefiore Health System,Montefiore Medical Center,Montefiore Hospital,Hospital,Bronx",27,Education,Health,PT19S,19,2d,hd,false,,en,https://i.ytimg.com/vi/uDrEnEd6tss/maxresdefault.jpg,,,,,260,3,,0,0
