_id,Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
6527,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,CABG,Isolated CABG Operative Mor,0,77,0,As Expected,38.67,-121.31
6528,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Hip Fracture,6,176,2.6,As Expected,38.66818,-121.312
6529,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pneumonia,10,315,2.5,As Expected,38.66818,-121.312
6530,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pancreatic Resection,,,,"",38.66818,-121.312
6531,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,PCI,12,217,4.6,As Expected,38.66818,-121.312
6532,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Heart Failure,20,886,1.9,As Expected,38.66818,-121.312
6533,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,GI Hemorrhage,15,382,2.9,As Expected,38.66818,-121.312
6534,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Carotid Endarterectomy,1,85,1.8,As Expected,38.66818,-121.312
6535,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Subarachnoid,24,88,26.6,As Expected,38.66818,-121.312
6536,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Ischemic,54,507,7,Worse,38.66818,-121.312
6537,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Hemorrhagic,75,282,22.2,As Expected,38.66818,-121.312
6538,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke,153,877,10.6,Worse,38.66818,-121.312
6539,2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AMI,39,410,6.7,As Expected,38.66818,-121.312
6540,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Hip Fracture,1,75,1,As Expected,38.46416,-121.417
6541,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Subarachnoid,0,3,0,As Expected,38.46416,-121.417
6542,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pneumonia,3,152,1.7,As Expected,38.46416,-121.417
6543,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pancreatic Resection,,,,"",38.46416,-121.417
6544,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,PCI,,,,"",38.46416,-121.417
6545,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Heart Failure,12,519,1.9,As Expected,38.46416,-121.417
6546,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,GI Hemorrhage,6,217,2.6,As Expected,38.46416,-121.417
6547,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Carotid Endarterectomy,,,,"",38.46416,-121.417
6548,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Ischemic,7,234,3.1,As Expected,38.46416,-121.417
6549,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Hemorrhagic,6,20,29.2,As Expected,38.46416,-121.417
6550,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke,13,257,7.1,As Expected,38.46416,-121.417
6551,2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AMI,2,66,1.6,Better,38.46416,-121.417
6552,2018,Sacramento,UC Davis Medical Center,106341006,University of California,CABG,Isolated CABG Operative Mor,1,62,2.48,As Expected,38.55,-121.46
6553,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Hip Fracture,3,131,1.1,As Expected,38.55438,-121.457
6554,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Acute Stroke Subarachnoid,9,49,18,As Expected,38.55438,-121.457
6555,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Pneumonia,8,192,3.8,As Expected,38.55438,-121.457
6556,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Pancreatic Resection,1,31,2.1,As Expected,38.55438,-121.457
6557,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,PCI,13,257,3.9,As Expected,38.55438,-121.457
6558,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Heart Failure,16,981,1.4,Better,38.55438,-121.457
6559,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,GI Hemorrhage,13,418,1.9,As Expected,38.55438,-121.457
6560,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Carotid Endarterectomy,1,41,10.9,As Expected,38.55438,-121.457
6561,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Acute Stroke Ischemic,15,284,3,Better,38.55438,-121.457
6562,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Acute Stroke Hemorrhagic,32,149,14.4,Better,38.55438,-121.457
6563,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,Acute Stroke,56,482,6.1,Better,38.55438,-121.457
6564,2018,Sacramento,UC Davis Medical Center,106341006,University of California,IMI,AMI,19,291,7,As Expected,38.55438,-121.457
6565,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,CABG,Isolated CABG Operative Mor,3,351,1.05,As Expected,38.57,-121.44
6566,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Hip Fracture,1,147,0.5,As Expected,38.57045,-121.47
6567,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Acute Stroke Subarachnoid,2,15,16.8,As Expected,38.57045,-121.47
6568,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Pneumonia,8,235,2.8,As Expected,38.57045,-121.47
6569,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Pancreatic Resection,0,18,0,As Expected,38.57045,-121.47
6570,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,PCI,16,406,4.7,As Expected,38.57045,-121.47
6571,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Heart Failure,25,702,3,As Expected,38.57045,-121.47
6572,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,GI Hemorrhage,9,383,1.9,As Expected,38.57045,-121.47
6573,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Carotid Endarterectomy,0,125,0,As Expected,38.57045,-121.47
6574,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Acute Stroke Ischemic,22,313,4.1,As Expected,38.57045,-121.47
6575,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Acute Stroke Hemorrhagic,12,90,13.5,As Expected,38.57045,-121.47
6576,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,Acute Stroke,36,418,6.7,Better,38.57045,-121.47
6577,2018,Sacramento,Sutter Medical Center – Sacramento,106341051,Sutter Health,IMI,AMI,46,684,6.8,As Expected,38.57045,-121.47
6578,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Emergency CABG,0,64,,As Expected,38.47144,-121.42409
6579,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Hip Fracture,2,167,1.3,As Expected,38.47144,-121.424
6580,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,2,6,15.7,As Expected,38.47144,-121.424
6581,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Pneumonia,3,183,1.5,As Expected,38.47144,-121.424
6582,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,,,,"",38.47144,-121.424
6583,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,PCI,8,320,3.4,As Expected,38.47144,-121.424
6584,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Heart Failure,23,699,2.7,As Expected,38.47144,-121.424
6585,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,7,224,2.4,As Expected,38.47144,-121.424
6586,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,0,15,0,As Expected,38.47144,-121.424
6587,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,11,298,4.2,As Expected,38.47144,-121.424
6588,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,12,55,26.2,As Expected,38.47144,-121.424
6589,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,Acute Stroke,25,359,8.8,As Expected,38.47144,-121.424
6590,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,IMI,AMI,17,444,5,As Expected,38.47144,-121.424
6591,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Stroke,0,64,0,As Expected,38.47144,-121.42409
6592,2018,Sacramento,Kaiser Foundation Hospital – South Sacramento,106342344,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Mortality,0,64,0,As Expected,38.47144,-121.42409
6593,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Hip Fracture,1,86,0.8,As Expected,38.67223,-121.142
6594,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Pneumonia,0,151,0,Better,38.67223,-121.142
6595,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Pancreatic Resection,,,,"",38.67223,-121.142
6596,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,PCI,,,,"",38.67223,-121.142
6597,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Heart Failure,5,320,1.4,As Expected,38.67223,-121.142
6598,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,GI Hemorrhage,4,202,1.9,As Expected,38.67223,-121.142
6599,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Carotid Endarterectomy,,,,"",38.67223,-121.142
6600,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,"",38.67223,-121.142
6601,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Acute Stroke Ischemic,2,138,2.1,As Expected,38.67223,-121.142
6602,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Acute Stroke Hemorrhagic,3,7,26.9,As Expected,38.67223,-121.142
6603,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,Acute Stroke,5,145,6.5,As Expected,38.67223,-121.142
6604,2018,Sacramento,Mercy Hospital of Folsom,106344029,Dignity Health,IMI,AMI,3,51,2.5,As Expected,38.67223,-121.142
6605,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",36.835,-121.386
6606,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Hip Fracture,1,20,6.5,As Expected,36.835,-121.386
6607,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Pneumonia,5,82,6.8,As Expected,36.835,-121.386
6608,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Pancreatic Resection,,,,"",36.835,-121.386
6609,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,PCI,,,,"",36.835,-121.386
6610,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Heart Failure,0,59,0,As Expected,36.835,-121.386
6611,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,GI Hemorrhage,1,38,4.6,As Expected,36.835,-121.386
6612,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Carotid Endarterectomy,,,,"",36.835,-121.386
6613,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Acute Stroke Ischemic,2,15,10.6,As Expected,36.835,-121.386
6614,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Acute Stroke Hemorrhagic,1,4,26.8,As Expected,36.835,-121.386
6615,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,Acute Stroke,4,20,14.3,As Expected,36.835,-121.386
6616,2018,San Benito,Hazel Hawkins Memorial Hospital,106350784,Independent/Other,IMI,AMI,0,9,0,As Expected,36.835,-121.386
6617,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",34.24728,-116.889
6618,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Hip Fracture,,,,"",34.24728,-116.889
6619,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Pneumonia,0,11,0,As Expected,34.24728,-116.889
6620,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Pancreatic Resection,,,,"",34.24728,-116.889
6621,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,PCI,,,,"",34.24728,-116.889
6622,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Heart Failure,0,5,0,As Expected,34.24728,-116.889
6623,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,GI Hemorrhage,,,,"",34.24728,-116.889
6624,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Carotid Endarterectomy,,,,"",34.24728,-116.889
6625,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Acute Stroke Ischemic,,,,"",34.24728,-116.889
6626,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,"",34.24728,-116.889
6627,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,Acute Stroke,,,,"",34.24728,-116.889
6628,2018,San Bernardino,Bear Valley Community Hospital,106361110,Independent/Other,IMI,AMI,,,,"",34.24728,-116.889
6629,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Hip Fracture,0,24,0,As Expected,34.02626,-117.687
6630,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Pneumonia,2,68,2.2,As Expected,34.02626,-117.687
6631,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Pancreatic Resection,,,,"",34.02626,-117.687
6632,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,PCI,0,4,0,As Expected,34.02626,-117.687
6633,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Heart Failure,2,146,0.8,As Expected,34.02626,-117.687
6634,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,GI Hemorrhage,1,89,0.4,Better,34.02626,-117.687
6635,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Carotid Endarterectomy,,,,"",34.02626,-117.687
6636,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Acute Stroke Subarachnoid,,,,"",34.02626,-117.687
6637,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Acute Stroke Ischemic,0,8,0,As Expected,34.02626,-117.687
6638,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Acute Stroke Hemorrhagic,,,,"",34.02626,-117.687
6639,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,Acute Stroke,0,8,0,As Expected,34.02626,-117.687
6640,2018,San Bernardino,Chino Valley Medical Center,106361144,Prime Healthcare Services,IMI,AMI,5,71,2.8,As Expected,34.02626,-117.687
6641,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Hip Fracture,,,,"",34.07774,-117.696
6642,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Acute Stroke Subarachnoid,,,,"",34.07774,-117.696
6643,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Pneumonia,0,27,0,As Expected,34.07774,-117.696
6644,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Pancreatic Resection,,,,"",34.07774,-117.696
6645,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,PCI,,,,"",34.07774,-117.696
6646,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Heart Failure,0,70,0,As Expected,34.07774,-117.696
6647,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,GI Hemorrhage,0,39,0,As Expected,34.07774,-117.696
6648,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Carotid Endarterectomy,,,,"",34.07774,-117.696
6649,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Acute Stroke Ischemic,0,7,0,As Expected,34.07774,-117.696
6650,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Acute Stroke Hemorrhagic,,,,"",34.07774,-117.696
6651,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,Acute Stroke,0,7,0,As Expected,34.07774,-117.696
6652,2018,San Bernardino,Montclair Hospital Medical Center,106361166,Prime Healthcare Services,IMI,AMI,0,39,0,Better,34.07774,-117.696
6653,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,CABG,Isolated CABG Operative Mor,4,265,1.47,As Expected,34.07,-117.44
6654,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Hip Fracture,7,258,2.3,As Expected,34.0725,-117.435
6655,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,10,85,17.6,As Expected,34.0725,-117.435
6656,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Pneumonia,6,370,1.2,Better,34.0725,-117.435
6657,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,0,16,0,As Expected,34.0725,-117.435
6658,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,PCI,5,356,1.9,As Expected,34.0725,-117.435
6659,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Heart Failure,30,881,2.3,As Expected,34.0725,-117.435
6660,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,8,486,1.4,As Expected,34.0725,-117.435
6661,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,0,23,0,As Expected,34.0725,-117.435
6662,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,22,529,4.3,As Expected,34.0725,-117.435
6663,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,35,225,18.3,As Expected,34.0725,-117.435
6664,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,Acute Stroke,67,839,7.7,As Expected,34.0725,-117.435
6665,2018,San Bernardino,Kaiser Foundation Hospital – Fontana,106361223,Kaiser Foundation Hospitals,IMI,AMI,16,589,2.9,Better,34.0725,-117.435
6666,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Hip Fracture,1,110,0.7,As Expected,34.05164,-117.261
6667,2018,San Bernardin,Loma Linda University Medical Center,106361246,Loma Linda University,CABG,Isolated CABG Operative Mor,5,204,1.94,As Expected,34.05,-117.26
6668,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Acute Stroke Subarachnoid,22,63,23,As Expected,34.05164,-117.261
6669,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Pneumonia,6,177,2.8,As Expected,34.05164,-117.261
6670,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Pancreatic Resection,0,36,0,As Expected,34.05164,-117.261
6671,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,PCI,25,425,4.7,As Expected,34.05164,-117.261
6672,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Heart Failure,19,886,2,As Expected,34.05164,-117.261
6673,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,GI Hemorrhage,14,305,2.6,As Expected,34.05164,-117.261
6674,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Carotid Endarterectomy,0,27,0,As Expected,34.05164,-117.261
6675,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Acute Stroke Ischemic,31,422,3.8,As Expected,34.05164,-117.261
6676,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Acute Stroke Hemorrhagic,24,174,13.1,Better,34.05164,-117.261
6677,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,Acute Stroke,77,659,6.9,Better,34.05164,-117.261
6678,2018,San Bernardino,Loma Linda University Medical Center,106361246,Loma Linda University,IMI,AMI,51,637,7,As Expected,34.05164,-117.261
6679,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",34.26583,-117.167
6680,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Hip Fracture,,,,"",34.26583,-117.167
6681,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Pneumonia,0,21,0,As Expected,34.26583,-117.167
6682,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Pancreatic Resection,,,,"",34.26583,-117.167
6683,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,PCI,,,,"",34.26583,-117.167
6684,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Heart Failure,,,,"",34.26583,-117.167
6685,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,GI Hemorrhage,,,,"",34.26583,-117.167
6686,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Carotid Endarterectomy,,,,"",34.26583,-117.167
6687,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Acute Stroke Ischemic,,,,"",34.26583,-117.167
6688,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,"",34.26583,-117.167
6689,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,Acute Stroke,,,,"",34.26583,-117.167
6690,2018,San Bernardino,Mountains Community Hospital,106361266,Independent/Other,IMI,AMI,,,,"",34.26583,-117.167
6691,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Hip Fracture,1,153,0.6,As Expected,34.03699,-117.204
6692,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Pneumonia,11,313,2.6,As Expected,34.03699,-117.204
6693,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Pancreatic Resection,,,,"",34.03699,-117.204
6694,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,PCI,,,,"",34.03699,-117.204
6695,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Heart Failure,13,323,4.2,As Expected,34.03699,-117.204
6696,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,GI Hemorrhage,3,223,1.3,As Expected,34.03699,-117.204
6697,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Carotid Endarterectomy,0,27,0,As Expected,34.03699,-117.204
6698,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Acute Stroke Subarachnoid,4,14,22,As Expected,34.03699,-117.204
6699,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Acute Stroke Ischemic,9,154,6.1,As Expected,34.03699,-117.204
6700,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Acute Stroke Hemorrhagic,13,43,27.2,As Expected,34.03699,-117.204
6701,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,Acute Stroke,26,211,10.9,As Expected,34.03699,-117.204
6702,2018,San Bernardino,Redlands Community Hospital,106361308,Independent/Other,IMI,AMI,4,44,4.7,As Expected,34.03699,-117.204
6703,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,CABG,Isolated CABG Operative Mor,1,129,0.87,As Expected,34.1,-117.64
6704,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Hip Fracture,3,181,1,As Expected,34.10056,-117.638
6705,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Acute Stroke Subarachnoid,3,11,38.7,As Expected,34.10056,-117.638
6706,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Pneumonia,11,456,2.3,As Expected,34.10056,-117.638
6707,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Pancreatic Resection,,,,"",34.10056,-117.638
6708,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,PCI,16,405,4.7,As Expected,34.10056,-117.638
6709,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Heart Failure,15,701,1.9,As Expected,34.10056,-117.638
6710,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,GI Hemorrhage,10,329,2.7,As Expected,34.10056,-117.638
6711,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Carotid Endarterectomy,0,27,0,As Expected,34.10056,-117.638
6712,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Acute Stroke Ischemic,10,333,4.2,As Expected,34.10056,-117.638
6713,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Acute Stroke Hemorrhagic,22,93,21.4,As Expected,34.10056,-117.638
6714,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,Acute Stroke,35,437,9,As Expected,34.10056,-117.638
6715,2018,San Bernardino,San Antonio Regional Hospital,106361318,Independent/Other,IMI,AMI,34,620,5.3,As Expected,34.10056,-117.638
